onset	duration	onset_sample	stim_type	trigger	stim_file
26.506	0	27056	Unfamiliar	13	meg/u097.bmp
29.832	0	30382	Unfamiliar	14	meg/u097.bmp
33.415	0	33965	Famous	5	meg/f103.bmp
36.907	0	37457	Famous	6	meg/f103.bmp
40.49	0	41040	Unfamiliar	13	meg/u112.bmp
43.853	0	44403	Famous	5	meg/f130.bmp
47.362	0	47912	Famous	5	meg/f004.bmp
51.001	0	51551	Famous	6	meg/f004.bmp
54.4	0	54950	Unfamiliar	13	meg/u111.bmp
58.039	0	58589	Unfamiliar	14	meg/u111.bmp
61.622	0	62172	Famous	5	meg/f025.bmp
65.26	0	65810	Scrambled	17	meg/s111.bmp
68.752	0	69302	Scrambled	18	meg/s111.bmp
72.28	0	72830	Unfamiliar	15	meg/u112.bmp
75.661	0	76211	Scrambled	17	meg/s112.bmp
79.244	0	79794	Famous	7	meg/f130.bmp
82.772	0	83322	Scrambled	17	meg/s115.bmp
86.282	0	86832	Unfamiliar	13	meg/u123.bmp
89.682	0	90232	Scrambled	17	meg/s005.bmp
93.136	0	93686	Scrambled	18	meg/s005.bmp
96.572	0	97122	Famous	7	meg/f025.bmp
100.101	0	100651	Unfamiliar	13	meg/u045.bmp
103.537	0	104087	Unfamiliar	14	meg/u045.bmp
107.047	0	107597	Famous	5	meg/f059.bmp
110.483	0	111033	Famous	6	meg/f059.bmp
114.103	0	114653	Scrambled	19	meg/s112.bmp
117.668	0	118218	Famous	5	meg/f041.bmp
121.104	0	121654	Scrambled	19	meg/s115.bmp
124.559	0	125109	Scrambled	17	meg/s139.bmp
128.252	0	128802	Scrambled	18	meg/s139.bmp
131.744	0	132294	Unfamiliar	15	meg/u123.bmp
135.161	0	135711	Scrambled	17	meg/s076.bmp
138.634	0	139184	Famous	5	meg/f081.bmp
142.107	0	142657	Famous	6	meg/f081.bmp
145.452	0	146002	Famous	5	meg/f141.bmp
149.053	0	149603	Scrambled	17	meg/s137.bmp
152.471	0	153021	Famous	7	meg/f041.bmp
156.146	0	156696	Unfamiliar	13	meg/u120.bmp
159.766	0	160316	Unfamiliar	13	meg/u002.bmp
163.386	0	163936	Scrambled	19	meg/s076.bmp
166.786	0	167336	Famous	5	meg/f121.bmp
170.388	0	170938	Famous	6	meg/f121.bmp
174.063	0	174613	Unfamiliar	13	meg/u018.bmp
177.61	0	178160	Famous	7	meg/f141.bmp
181.137	0	181687	Unfamiliar	13	meg/u014.bmp
184.74	0	185290	Unfamiliar	14	meg/u014.bmp
188.121	0	188671	Scrambled	19	meg/s137.bmp
191.648	0	192198	Unfamiliar	13	meg/u023.bmp
195.029	0	195579	Unfamiliar	15	meg/u120.bmp
198.631	0	199181	Unfamiliar	13	meg/u041.bmp
202.049	0	202599	Unfamiliar	15	meg/u002.bmp
205.651	0	206201	Scrambled	17	meg/s125.bmp
209.179	0	209729	Scrambled	18	meg/s125.bmp
212.762	0	213312	Famous	5	meg/f146.bmp
216.161	0	216711	Unfamiliar	15	meg/u018.bmp
219.781	0	220331	Famous	5	meg/f058.bmp
223.254	0	223804	Famous	6	meg/f058.bmp
226.948	0	227498	Unfamiliar	13	meg/u146.bmp
230.403	0	230953	Unfamiliar	15	meg/u023.bmp
233.931	0	234481	Scrambled	17	meg/s143.bmp
237.459	0	238009	Scrambled	18	meg/s143.bmp
240.877	0	241427	Unfamiliar	15	meg/u041.bmp
244.515	0	245065	Famous	5	meg/f067.bmp
248.08	0	248630	Famous	5	meg/f073.bmp
251.608	0	252158	Famous	6	meg/f073.bmp
255.191	0	255741	Famous	7	meg/f146.bmp
258.646	0	259196	Scrambled	17	meg/s057.bmp
261.99	0	262540	Scrambled	17	meg/s077.bmp
265.555	0	266105	Unfamiliar	15	meg/u146.bmp
269.249	0	269799	Famous	5	meg/f055.bmp
272.759	0	273309	Famous	6	meg/f055.bmp
276.232	0	276782	Famous	5	meg/f068.bmp
279.613	0	280163	Famous	7	meg/f067.bmp
282.957	0	283507	Scrambled	17	meg/s009.bmp
286.632	0	287182	Scrambled	18	meg/s009.bmp
290.197	0	290747	Scrambled	17	meg/s031.bmp
293.633	0	294183	Scrambled	19	meg/s057.bmp
297.014	0	297564	Scrambled	17	meg/s021.bmp
300.579	0	301129	Scrambled	19	meg/s077.bmp
304.144	0	304694	Unfamiliar	13	meg/u063.bmp
307.672	0	308222	Unfamiliar	13	meg/u149.bmp
311.109	0	311659	Famous	7	meg/f068.bmp
314.673	0	315223	Famous	5	meg/f015.bmp
318.275	0	318825	Famous	5	meg/f031.bmp
321.693	0	322243	Famous	6	meg/f031.bmp
325.166	0	325716	Scrambled	19	meg/s031.bmp
328.731	0	329281	Unfamiliar	13	meg/u099.bmp
332.259	0	332809	Unfamiliar	14	meg/u099.bmp
335.695	0	336245	Scrambled	19	meg/s021.bmp
339.131	0	339681	Famous	5	meg/f024.bmp
342.549	0	343099	Famous	6	meg/f024.bmp
345.967	0	346517	Unfamiliar	15	meg/u063.bmp
349.367	0	349917	Unfamiliar	13	meg/u056.bmp
352.913	0	353463	Unfamiliar	14	meg/u056.bmp
356.423	0	356973	Unfamiliar	15	meg/u149.bmp
359.988	0	360538	Scrambled	17	meg/s066.bmp
363.534	0	364084	Scrambled	18	meg/s066.bmp
366.989	0	367539	Famous	7	meg/f015.bmp
370.333	0	370883	Famous	5	meg/f053.bmp
373.751	0	374301	Famous	6	meg/f053.bmp
377.426	0	377976	Scrambled	17	meg/s045.bmp
380.991	0	381541	Unfamiliar	13	meg/u057.bmp
384.317	0	384867	Unfamiliar	14	meg/u057.bmp
387.754	0	388304	Famous	5	meg/f082.bmp
391.208	0	391758	Scrambled	17	meg/s124.bmp
394.7	0	395250	Unfamiliar	13	meg/u069.bmp
398.191	0	398741	Scrambled	17	meg/s148.bmp
401.866	0	402416	Scrambled	18	meg/s148.bmp
405.302	0	405852	Scrambled	19	meg/s045.bmp
408.665	0	409215	Scrambled	17	meg/s108.bmp
412.046	0	412596	Famous	5	meg/f147.bmp
415.519	0	416069	Famous	7	meg/f082.bmp
419.084	0	419634	Unfamiliar	13	meg/u031.bmp
422.539	0	423089	Scrambled	19	meg/s124.bmp
426.012	0	426562	Scrambled	17	meg/s024.bmp
429.393	0	429943	Scrambled	18	meg/s024.bmp
432.792	0	433342	Unfamiliar	15	meg/u069.bmp
436.155	0	436705	Scrambled	17	meg/s018.bmp
439.61	0	440160	Famous	5	meg/f105.bmp
443.266	0	443816	Famous	6	meg/f105.bmp
446.795	0	447345	Scrambled	19	meg/s108.bmp
450.341	0	450891	Scrambled	17	meg/s099.bmp
453.924	0	454474	Famous	7	meg/f147.bmp
457.416	0	457966	Famous	5	meg/f135.bmp
460.87	0	461420	Famous	6	meg/f135.bmp
464.455	0	465005	Unfamiliar	15	meg/u031.bmp
467.927	0	468477	Scrambled	17	meg/s146.bmp
471.345	0	471895	Scrambled	18	meg/s146.bmp
474.818	0	475368	Unfamiliar	13	meg/u127.bmp
478.346	0	478896	Scrambled	19	meg/s018.bmp
481.8	0	482350	Scrambled	17	meg/s113.bmp
485.365	0	485915	Famous	5	meg/f110.bmp
488.93	0	489480	Scrambled	19	meg/s099.bmp
492.311	0	492861	Unfamiliar	13	meg/u098.bmp
495.711	0	496261	Unfamiliar	14	meg/u098.bmp
499.367	0	499917	Famous	5	meg/f027.bmp
502.73	0	503280	Unfamiliar	13	meg/u064.bmp
506.258	0	506808	Unfamiliar	14	meg/u064.bmp
509.823	0	510373	Unfamiliar	15	meg/u127.bmp
513.278	0	513828	Unfamiliar	13	meg/u089.bmp
516.715	0	517265	Unfamiliar	14	meg/u089.bmp
520.224	0	520774	Scrambled	19	meg/s113.bmp
523.825	0	524375	Unfamiliar	13	meg/u136.bmp
527.445	0	527995	Unfamiliar	14	meg/u136.bmp
530.808	0	531358	Famous	7	meg/f110.bmp
534.208	0	534758	Scrambled	17	meg/s011.bmp
537.828	0	538378	Scrambled	18	meg/s011.bmp
