onset	duration	onset_sample	stim_type	trigger	stim_file
24.0982	0	26508	Unfamiliar	13	meg/u107.bmp
27.3218	0	30054	Scrambled	17	meg/s038.bmp
30.5636	0	33620	Scrambled	17	meg/s017.bmp
33.6536	0	37019	Unfamiliar	13	meg/u068.bmp
36.8945	0	40584	Unfamiliar	14	meg/u068.bmp
40.1518	0	44167	Unfamiliar	13	meg/u119.bmp
43.3591	0	47695	Scrambled	17	meg/s102.bmp
46.4664	0	51113	Unfamiliar	15	meg/u107.bmp
49.5573	0	54513	Scrambled	17	meg/s073.bmp
52.7809	0	58059	Scrambled	18	meg/s073.bmp
55.9882	0	61587	Scrambled	19	meg/s038.bmp
59.0791	0	64987	Famous	5	meg/f034.bmp
62.3864	0	68625	Famous	6	meg/f034.bmp
65.6773	0	72245	Scrambled	19	meg/s017.bmp
68.8682	0	75755	Scrambled	17	meg/s019.bmp
72.1591	0	79375	Famous	5	meg/f136.bmp
75.2827	0	82811	Famous	6	meg/f136.bmp
78.59	0	86449	Unfamiliar	15	meg/u119.bmp
81.7982	0	89978	Scrambled	17	meg/s027.bmp
84.8545	0	93340	Scrambled	18	meg/s027.bmp
87.9627	0	96759	Scrambled	19	meg/s102.bmp
91.1691	0	100286	Famous	5	meg/f055.bmp
94.31	0	103741	Famous	6	meg/f055.bmp
97.4336	0	107177	Unfamiliar	13	meg/u100.bmp
100.559	0	110615	Unfamiliar	13	meg/u029.bmp
103.832	0	114215	Scrambled	19	meg/s019.bmp
106.923	0	117615	Famous	5	meg/f096.bmp
110.13	0	121143	Famous	6	meg/f096.bmp
113.354	0	124689	Famous	5	meg/f075.bmp
116.628	0	128291	Famous	6	meg/f075.bmp
119.852	0	131837	Scrambled	17	meg/s098.bmp
122.959	0	135255	Unfamiliar	13	meg/u117.bmp
125.933	0	138526	Unfamiliar	15	meg/u100.bmp
129.14	0	142054	Famous	5	meg/f053.bmp
132.331	0	145564	Unfamiliar	15	meg/u029.bmp
135.672	0	149239	Scrambled	17	meg/s084.bmp
138.695	0	152565	Scrambled	18	meg/s084.bmp
141.936	0	156130	Scrambled	17	meg/s032.bmp
145.127	0	159640	Famous	5	meg/f015.bmp
148.335	0	163168	Famous	6	meg/f015.bmp
151.443	0	166587	Scrambled	19	meg/s098.bmp
154.599	0	170059	Unfamiliar	13	meg/u079.bmp
157.79	0	173569	Unfamiliar	14	meg/u079.bmp
161.097	0	177207	Unfamiliar	15	meg/u117.bmp
164.221	0	180643	Famous	5	meg/f103.bmp
167.495	0	184245	Famous	7	meg/f053.bmp
170.736	0	187810	Scrambled	17	meg/s067.bmp
173.86	0	191246	Scrambled	18	meg/s067.bmp
177.051	0	194756	Famous	5	meg/f108.bmp
180.308	0	198339	Scrambled	19	meg/s032.bmp
183.633	0	201996	Unfamiliar	13	meg/u147.bmp
186.773	0	205450	Unfamiliar	14	meg/u147.bmp
189.93	0	208923	Famous	5	meg/f127.bmp
193.171	0	212488	Unfamiliar	13	meg/u127.bmp
196.378	0	216016	Famous	7	meg/f103.bmp
199.503	0	219453	Scrambled	17	meg/s077.bmp
202.71	0	222981	Scrambled	18	meg/s077.bmp
205.867	0	226454	Unfamiliar	13	meg/u148.bmp
209.057	0	229963	Unfamiliar	14	meg/u148.bmp
212.265	0	233492	Famous	7	meg/f108.bmp
215.355	0	236891	Unfamiliar	13	meg/u051.bmp
218.596	0	240456	Famous	5	meg/f107.bmp
221.77	0	243947	Famous	6	meg/f107.bmp
225.011	0	247512	Famous	7	meg/f127.bmp
228.168	0	250985	Famous	5	meg/f077.bmp
231.326	0	254459	Famous	6	meg/f077.bmp
234.416	0	257858	Unfamiliar	15	meg/u127.bmp
237.624	0	261386	Famous	5	meg/f047.bmp
240.865	0	264951	Scrambled	17	meg/s121.bmp
243.955	0	268350	Scrambled	18	meg/s121.bmp
247.145	0	271860	Scrambled	17	meg/s016.bmp
250.319	0	275351	Scrambled	18	meg/s016.bmp
253.376	0	278714	Unfamiliar	15	meg/u051.bmp
256.617	0	282279	Famous	5	meg/f049.bmp
259.708	0	285679	Famous	5	meg/f045.bmp
262.832	0	289115	Famous	6	meg/f045.bmp
266.073	0	292680	Unfamiliar	13	meg/u049.bmp
269.18	0	296098	Famous	7	meg/f047.bmp
272.487	0	299736	Unfamiliar	13	meg/u121.bmp
275.795	0	303374	Unfamiliar	13	meg/u129.bmp
278.935	0	306829	Famous	5	meg/f101.bmp
282.16	0	310376	Famous	6	meg/f101.bmp
285.384	0	313922	Famous	7	meg/f049.bmp
288.658	0	317524	Unfamiliar	13	meg/u050.bmp
291.748	0	320923	Unfamiliar	14	meg/u050.bmp
294.839	0	324323	Famous	5	meg/f133.bmp
297.879	0	327667	Unfamiliar	15	meg/u049.bmp
301.036	0	331140	Scrambled	17	meg/s075.bmp
304.227	0	334650	Unfamiliar	15	meg/u121.bmp
307.351	0	338086	Scrambled	17	meg/s053.bmp
310.508	0	341559	Scrambled	18	meg/s053.bmp
313.599	0	344959	Unfamiliar	15	meg/u129.bmp
316.739	0	348413	Scrambled	17	meg/s147.bmp
319.863	0	351849	Scrambled	18	meg/s147.bmp
323.154	0	355469	Famous	5	meg/f032.bmp
326.378	0	359016	Famous	5	meg/f070.bmp
329.485	0	362434	Famous	7	meg/f133.bmp
332.525	0	365778	Unfamiliar	13	meg/u019.bmp
335.683	0	369251	Unfamiliar	14	meg/u019.bmp
338.824	0	372706	Scrambled	19	meg/s075.bmp
342.031	0	376234	Famous	5	meg/f138.bmp
345.188	0	379707	Unfamiliar	13	meg/u097.bmp
348.479	0	383327	Unfamiliar	14	meg/u097.bmp
351.636	0	386800	Scrambled	17	meg/s138.bmp
354.794	0	390273	Famous	7	meg/f032.bmp
357.884	0	393672	Scrambled	17	meg/s124.bmp
360.975	0	397072	Famous	7	meg/f070.bmp
364.132	0	400545	Scrambled	17	meg/s081.bmp
367.389	0	404128	Scrambled	18	meg/s081.bmp
370.68	0	407748	Famous	5	meg/f131.bmp
373.955	0	411350	Famous	7	meg/f138.bmp
377.128	0	414841	Famous	5	meg/f130.bmp
380.285	0	418314	Famous	6	meg/f130.bmp
383.359	0	421695	Scrambled	17	meg/s107.bmp
386.5	0	425150	Scrambled	18	meg/s107.bmp
389.591	0	428550	Scrambled	19	meg/s138.bmp
392.697	0	431967	Scrambled	17	meg/s123.bmp
395.938	0	435532	Scrambled	18	meg/s123.bmp
399.012	0	438913	Scrambled	19	meg/s124.bmp
402.053	0	442258	Unfamiliar	13	meg/u006.bmp
405.244	0	445768	Unfamiliar	14	meg/u006.bmp
408.334	0	449167	Unfamiliar	13	meg/u136.bmp
411.591	0	452750	Famous	7	meg/f131.bmp
