onset	duration	onset_sample	stim_type	trigger	stim_file
24.0164	0	26418	Scrambled	17	meg/s043.bmp
27.24	0	29964	Scrambled	18	meg/s043.bmp
30.2809	0	33309	Scrambled	17	meg/s057.bmp
33.5882	0	36947	Scrambled	18	meg/s057.bmp
36.8455	0	40530	Famous	5	meg/f089.bmp
40.0527	0	44058	Famous	5	meg/f088.bmp
43.16	0	47476	Famous	6	meg/f088.bmp
46.3009	0	50931	Unfamiliar	13	meg/u138.bmp
49.4745	0	54422	Unfamiliar	13	meg/u073.bmp
52.6818	0	57950	Unfamiliar	13	meg/u092.bmp
55.99	0	61589	Unfamiliar	13	meg/u022.bmp
59.1809	0	65099	Unfamiliar	14	meg/u022.bmp
62.3382	0	68572	Famous	7	meg/f089.bmp
65.5791	0	72137	Scrambled	17	meg/s018.bmp
68.6355	0	75499	Scrambled	17	meg/s122.bmp
71.6764	0	78844	Scrambled	18	meg/s122.bmp
74.8836	0	82372	Unfamiliar	15	meg/u138.bmp
78.0909	0	85900	Unfamiliar	13	meg/u125.bmp
81.2318	0	89355	Unfamiliar	14	meg/u125.bmp
84.4391	0	92883	Unfamiliar	15	meg/u073.bmp
87.5464	0	96301	Famous	5	meg/f100.bmp
90.8036	0	99884	Famous	6	meg/f100.bmp
93.7773	0	103155	Unfamiliar	15	meg/u092.bmp
96.9509	0	106646	Unfamiliar	13	meg/u040.bmp
100.158	0	110174	Famous	5	meg/f114.bmp
103.349	0	113684	Famous	6	meg/f114.bmp
106.49	0	117139	Scrambled	19	meg/s018.bmp
109.747	0	120722	Famous	5	meg/f124.bmp
112.871	0	124158	Famous	6	meg/f124.bmp
116.012	0	127613	Unfamiliar	13	meg/u134.bmp
119.068	0	130975	Unfamiliar	14	meg/u134.bmp
122.243	0	134467	Unfamiliar	13	meg/u041.bmp
125.484	0	138032	Scrambled	17	meg/s102.bmp
128.624	0	141486	Unfamiliar	15	meg/u040.bmp
131.765	0	144941	Famous	5	meg/f055.bmp
134.905	0	148396	Unfamiliar	13	meg/u036.bmp
138.163	0	151979	Unfamiliar	13	meg/u068.bmp
141.37	0	155507	Unfamiliar	13	meg/u046.bmp
144.494	0	158943	Unfamiliar	14	meg/u046.bmp
147.735	0	162508	Unfamiliar	15	meg/u041.bmp
150.992	0	166091	Unfamiliar	13	meg/u146.bmp
154.066	0	169473	Scrambled	19	meg/s102.bmp
157.14	0	172854	Famous	5	meg/f068.bmp
160.214	0	176235	Famous	6	meg/f068.bmp
163.304	0	179634	Famous	7	meg/f055.bmp
166.495	0	183144	Unfamiliar	13	meg/u056.bmp
169.635	0	186599	Unfamiliar	15	meg/u036.bmp
172.725	0	189998	Famous	5	meg/f081.bmp
175.783	0	193361	Famous	6	meg/f081.bmp
179.074	0	196981	Unfamiliar	15	meg/u068.bmp
182.231	0	200454	Scrambled	17	meg/s084.bmp
185.472	0	204019	Scrambled	18	meg/s084.bmp
188.663	0	207529	Famous	5	meg/f143.bmp
191.937	0	211131	Unfamiliar	15	meg/u146.bmp
195.177	0	214695	Famous	5	meg/f020.bmp
198.368	0	218205	Famous	5	meg/f011.bmp
201.609	0	221770	Unfamiliar	15	meg/u056.bmp
204.85	0	225335	Scrambled	17	meg/s034.bmp
208.075	0	228882	Scrambled	18	meg/s034.bmp
211.215	0	232336	Scrambled	17	meg/s075.bmp
214.338	0	235772	Scrambled	18	meg/s075.bmp
217.378	0	239116	Scrambled	17	meg/s023.bmp
220.586	0	242645	Famous	7	meg/f143.bmp
223.81	0	246191	Scrambled	17	meg/s059.bmp
227.017	0	249719	Scrambled	18	meg/s059.bmp
230.275	0	253302	Famous	7	meg/f020.bmp
233.499	0	256849	Scrambled	17	meg/s140.bmp
236.623	0	260285	Famous	7	meg/f011.bmp
239.88	0	263868	Unfamiliar	13	meg/u140.bmp
243.021	0	267323	Famous	5	meg/f033.bmp
246.295	0	270925	Famous	6	meg/f033.bmp
249.586	0	274545	Famous	5	meg/f058.bmp
252.61	0	277871	Famous	6	meg/f058.bmp
255.684	0	281252	Scrambled	19	meg/s023.bmp
258.941	0	284835	Scrambled	17	meg/s006.bmp
262.048	0	288253	Scrambled	18	meg/s006.bmp
265.289	0	291818	Famous	5	meg/f126.bmp
268.279	0	295107	Famous	6	meg/f126.bmp
271.42	0	298562	Scrambled	19	meg/s140.bmp
274.611	0	302072	Famous	5	meg/f050.bmp
277.868	0	305655	Unfamiliar	15	meg/u140.bmp
280.942	0	309036	Unfamiliar	13	meg/u130.bmp
284.015	0	312417	Unfamiliar	14	meg/u130.bmp
287.24	0	315964	Scrambled	17	meg/s123.bmp
290.397	0	319437	Famous	5	meg/f073.bmp
293.655	0	323021	Famous	5	meg/f085.bmp
297.012	0	326713	Famous	6	meg/f085.bmp
300.253	0	330278	Scrambled	17	meg/s011.bmp
303.46	0	333806	Scrambled	18	meg/s011.bmp
306.535	0	337188	Famous	7	meg/f050.bmp
309.692	0	340661	Scrambled	17	meg/s115.bmp
313.015	0	344317	Scrambled	17	meg/s070.bmp
316.073	0	347680	Scrambled	19	meg/s123.bmp
319.164	0	351080	Scrambled	17	meg/s005.bmp
322.505	0	354755	Famous	7	meg/f073.bmp
325.662	0	358228	Famous	5	meg/f072.bmp
328.769	0	361646	Unfamiliar	13	meg/u096.bmp
331.926	0	365119	Famous	5	meg/f005.bmp
335.217	0	368739	Famous	6	meg/f005.bmp
338.508	0	372359	Scrambled	19	meg/s115.bmp
341.682	0	375850	Scrambled	17	meg/s121.bmp
344.839	0	379323	Scrambled	18	meg/s121.bmp
