onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
10.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
22.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
38.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
54.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
70.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
82.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
98.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
112.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
128.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
144.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
160.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
174.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
190.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
200.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
216.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
228.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
244.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
260.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
276.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
290.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
306.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
316.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
332.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
342.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
358.0	2.0	n/a	0.0	0.0	46.0	1.994683	0.0
360.0	2.0	n/a	0.0	0.0	46.0	1.994812	0.0
362.0	2.0	n/a	0.0	0.0	46.0	1.995871	0.0
364.0	2.0	n/a	0.0	0.0	46.0	1.99513	0.0
366.0	2.0	n/a	0.0	0.0	46.0	1.994846	0.0
368.0	2.0	n/a	2.0	0.0	46.0	1.996069	24.0
370.0	2.0	n/a	2.0	0.0	46.0	1.994862	24.0
372.0	2.0	n/a	2.0	0.0	46.0	1.995767	24.0
374.0	2.0	n/a	2.0	0.0	46.0	1.995978	24.0
376.0	2.0	n/a	2.0	0.0	46.0	1.99661	24.0
378.0	2.0	n/a	0.0	0.0	46.0	1.996439	0.0
380.0	2.0	n/a	2.0	0.0	46.0	1.995669	24.0
382.0	2.0	n/a	2.0	0.0	46.0	1.99538	24.0
384.0	2.0	n/a	2.0	0.0	30.0	1.996285	24.0
386.0	2.0	n/a	0.0	0.0	46.0	1.995551	0.0
388.0	2.0	n/a	0.0	0.0	46.0	1.996189	0.0
390.0	2.0	n/a	0.0	0.0	46.0	1.994831	0.0
392.0	2.0	n/a	0.0	0.0	46.0	1.994636	0.0
394.0	2.0	n/a	0.0	0.0	46.0	1.995555	0.0
396.0	2.0	n/a	1.0	0.0	46.0	1.994014	1.0
398.0	2.0	n/a	1.0	0.0	46.0	1.995013	1.0
400.0	2.0	n/a	1.0	0.0	46.0	1.99519	1.0
402.0	2.0	n/a	1.0	0.0	46.0	1.994564	1.0
404.0	2.0	n/a	1.0	0.0	46.0	1.995381	1.0
406.0	2.0	n/a	0.0	0.0	46.0	1.994402	0.0
408.0	2.0	n/a	0.0	0.0	46.0	1.994917	0.0
410.0	2.0	n/a	0.0	0.0	46.0	1.995336	0.0
412.0	2.0	n/a	1.0	0.0	46.0	1.997212	1.0
414.0	2.0	n/a	1.0	0.0	35.0	1.387518	1.0
416.0	2.0	n/a	1.0	0.0	46.0	1.994535	1.0
418.0	2.0	n/a	0.0	0.0	46.0	1.995405	0.0
420.0	2.0	n/a	0.0	0.0	46.0	1.996208	0.0
422.0	2.0	n/a	0.0	0.0	46.0	1.995089	0.0
424.0	2.0	n/a	0.0	0.0	46.0	1.996002	0.0
426.0	2.0	n/a	0.0	0.0	46.0	1.993739	0.0
428.0	2.0	n/a	1.0	0.0	46.0	1.996755	8.0
430.0	2.0	n/a	1.0	0.0	46.0	1.996714	8.0
432.0	2.0	n/a	1.0	0.0	46.0	1.995273	8.0
434.0	2.0	n/a	1.0	0.0	46.0	1.995053	8.0
436.0	2.0	n/a	1.0	0.0	46.0	1.995454	8.0
438.0	2.0	n/a	0.0	0.0	46.0	1.995602	0.0
440.0	2.0	n/a	1.0	0.0	46.0	1.995515	8.0
442.0	2.0	n/a	1.0	0.0	46.0	1.996724	8.0
444.0	2.0	n/a	1.0	0.0	30.0	1.995867	8.0
446.0	2.0	n/a	0.0	0.0	46.0	1.995042	0.0
448.0	2.0	n/a	0.0	0.0	46.0	1.994416	0.0
450.0	2.0	n/a	0.0	0.0	46.0	1.994222	0.0
452.0	2.0	n/a	0.0	0.0	46.0	1.996079	0.0
454.0	2.0	n/a	0.0	0.0	46.0	1.995806	0.0
456.0	2.0	n/a	2.0	0.0	46.0	1.997388	21.0
458.0	2.0	n/a	2.0	0.0	46.0	1.994662	21.0
460.0	2.0	n/a	2.0	0.0	46.0	1.995781	21.0
462.0	2.0	n/a	2.0	0.0	46.0	1.996396	21.0
464.0	2.0	n/a	2.0	0.0	46.0	1.997138	21.0
466.0	2.0	n/a	0.0	0.0	46.0	1.996112	0.0
468.0	2.0	n/a	0.0	0.0	46.0	1.995424	0.0
470.0	2.0	n/a	2.0	0.0	46.0	1.995341	21.0
472.0	2.0	n/a	2.0	0.0	35.0	1.064674	21.0
474.0	2.0	n/a	2.0	0.0	46.0	1.993719	21.0
476.0	2.0	n/a	0.0	0.0	46.0	1.994541	0.0
478.0	2.0	n/a	0.0	0.0	46.0	1.996366	0.0
480.0	2.0	n/a	0.0	0.0	46.0	1.996811	0.0
482.0	2.0	n/a	0.0	0.0	46.0	1.994588	0.0
484.0	2.0	n/a	0.0	0.0	46.0	1.996134	0.0
486.0	2.0	n/a	1.0	0.0	46.0	1.994426	5.0
488.0	2.0	n/a	1.0	0.0	46.0	1.994537	5.0
490.0	2.0	n/a	1.0	0.0	46.0	1.996415	5.0
492.0	2.0	n/a	1.0	0.0	46.0	1.994973	5.0
494.0	2.0	n/a	1.0	0.0	46.0	1.996646	5.0
496.0	2.0	n/a	0.0	0.0	46.0	1.996762	0.0
498.0	2.0	n/a	0.0	0.0	46.0	1.993758	0.0
500.0	2.0	n/a	0.0	0.0	46.0	1.995835	0.0
502.0	2.0	n/a	1.0	0.0	46.0	1.994755	5.0
504.0	2.0	n/a	1.0	0.0	35.0	1.066099	5.0
506.0	2.0	n/a	1.0	0.0	46.0	1.993322	5.0
508.0	2.0	n/a	0.0	0.0	46.0	1.997324	0.0
510.0	2.0	n/a	0.0	0.0	46.0	1.996236	0.0
512.0	2.0	n/a	0.0	0.0	46.0	1.996418	0.0
514.0	2.0	n/a	0.0	0.0	46.0	1.994049	0.0
516.0	2.0	n/a	0.0	0.0	46.0	1.995323	0.0
518.0	2.0	n/a	1.0	0.0	46.0	1.99571	3.0
520.0	2.0	n/a	1.0	0.0	46.0	1.994869	3.0
522.0	2.0	n/a	1.0	0.0	46.0	1.994917	3.0
524.0	2.0	n/a	1.0	0.0	46.0	1.995045	3.0
526.0	2.0	n/a	1.0	0.0	46.0	1.996325	3.0
528.0	2.0	n/a	0.0	0.0	46.0	1.994804	0.0
530.0	2.0	n/a	0.0	0.0	46.0	1.994104	0.0
532.0	2.0	n/a	1.0	0.0	46.0	1.994674	3.0
534.0	2.0	n/a	1.0	0.0	46.0	1.993865	3.0
536.0	2.0	n/a	1.0	0.0	35.0	0.1645814	3.0
538.0	2.0	n/a	0.0	0.0	46.0	1.995237	0.0
540.0	2.0	n/a	0.0	0.0	46.0	1.996503	0.0
542.0	2.0	n/a	0.0	0.0	46.0	1.996293	0.0
544.0	2.0	n/a	0.0	0.0	46.0	1.994808	0.0
546.0	2.0	n/a	0.0	0.0	46.0	1.994348	0.0
548.0	2.0	n/a	1.0	0.0	46.0	1.9955	12.0
550.0	2.0	n/a	1.0	0.0	46.0	1.996168	12.0
552.0	2.0	n/a	1.0	0.0	46.0	1.994326	12.0
554.0	2.0	n/a	1.0	0.0	46.0	1.994065	12.0
556.0	2.0	n/a	1.0	0.0	46.0	1.995118	12.0
558.0	2.0	n/a	1.0	0.0	46.0	1.996004	12.0
560.0	2.0	n/a	1.0	0.0	46.0	1.994598	12.0
562.0	2.0	n/a	1.0	0.0	30.0	1.994448	12.0
564.0	2.0	n/a	0.0	0.0	46.0	1.993668	0.0
566.0	2.0	n/a	0.0	0.0	46.0	1.992935	0.0
568.0	2.0	n/a	0.0	0.0	46.0	1.992707	0.0
570.0	2.0	n/a	0.0	0.0	46.0	1.99491	0.0
572.0	2.0	n/a	0.0	0.0	46.0	1.99415	0.0
574.0	2.0	n/a	1.0	0.0	46.0	1.995429	9.0
576.0	2.0	n/a	1.0	0.0	46.0	1.995169	9.0
578.0	2.0	n/a	1.0	0.0	46.0	1.995871	9.0
580.0	2.0	n/a	1.0	0.0	46.0	1.994619	9.0
582.0	2.0	n/a	1.0	0.0	46.0	1.992604	9.0
584.0	2.0	n/a	0.0	0.0	46.0	1.995429	0.0
586.0	2.0	n/a	1.0	0.0	46.0	1.993468	9.0
588.0	2.0	n/a	1.0	0.0	46.0	1.995176	9.0
590.0	2.0	n/a	1.0	0.0	30.0	0.3049537	9.0
592.0	2.0	n/a	0.0	0.0	46.0	1.995212	0.0
594.0	2.0	n/a	0.0	0.0	46.0	1.994783	0.0
596.0	2.0	n/a	0.0	0.0	46.0	1.994886	0.0
598.0	2.0	n/a	0.0	0.0	46.0	1.993368	0.0
600.0	2.0	n/a	0.0	0.0	46.0	1.996175	0.0
602.0	2.0	n/a	2.0	0.0	46.0	1.995185	20.0
604.0	2.0	n/a	2.0	0.0	46.0	1.996183	20.0
606.0	2.0	n/a	2.0	0.0	46.0	1.99563	20.0
608.0	2.0	n/a	2.0	0.0	46.0	1.993536	20.0
610.0	2.0	n/a	2.0	0.0	46.0	1.993485	20.0
612.0	2.0	n/a	0.0	0.0	46.0	1.99605	0.0
614.0	2.0	n/a	0.0	0.0	46.0	1.994206	0.0
616.0	2.0	n/a	0.0	0.0	46.0	1.994361	0.0
618.0	2.0	n/a	2.0	0.0	46.0	1.994896	20.0
620.0	2.0	n/a	2.0	0.0	46.0	1.995558	20.0
622.0	2.0	n/a	2.0	0.0	30.0	0.04752097	20.0
624.0	2.0	n/a	0.0	0.0	46.0	1.993789	0.0
626.0	2.0	n/a	0.0	0.0	46.0	1.993187	0.0
628.0	2.0	n/a	0.0	0.0	46.0	1.995166	0.0
630.0	2.0	n/a	0.0	0.0	46.0	1.994869	0.0
632.0	2.0	n/a	0.0	0.0	46.0	1.992455	0.0
634.0	2.0	n/a	2.0	0.0	46.0	1.992028	23.0
636.0	2.0	n/a	2.0	0.0	46.0	1.99338	23.0
638.0	2.0	n/a	2.0	0.0	46.0	1.99352	23.0
640.0	2.0	n/a	2.0	0.0	46.0	1.996628	23.0
642.0	2.0	n/a	2.0	0.0	46.0	1.995353	23.0
644.0	2.0	n/a	0.0	0.0	46.0	1.994688	0.0
646.0	2.0	n/a	0.0	0.0	46.0	1.99324	0.0
648.0	2.0	n/a	2.0	0.0	46.0	1.99416	23.0
650.0	2.0	n/a	2.0	0.0	46.0	1.995287	23.0
652.0	2.0	n/a	2.0	0.0	35.0	0.2125866	23.0
654.0	2.0	n/a	0.0	0.0	46.0	1.994543	0.0
656.0	2.0	n/a	0.0	0.0	46.0	1.994806	0.0
658.0	2.0	n/a	0.0	0.0	46.0	1.99372	0.0
660.0	2.0	n/a	0.0	0.0	46.0	1.992725	0.0
662.0	2.0	n/a	0.0	0.0	46.0	1.993598	0.0
664.0	2.0	n/a	2.0	0.0	46.0	1.99493	19.0
666.0	2.0	n/a	2.0	0.0	46.0	1.99332	19.0
668.0	2.0	n/a	2.0	0.0	46.0	1.995099	19.0
670.0	2.0	n/a	2.0	0.0	46.0	1.992905	19.0
672.0	2.0	n/a	2.0	0.0	46.0	1.993728	19.0
674.0	2.0	n/a	2.0	0.0	46.0	1.991904	19.0
676.0	2.0	n/a	2.0	0.0	35.0	1.666992	19.0
678.0	2.0	n/a	2.0	0.0	46.0	1.993452	19.0
680.0	2.0	n/a	0.0	0.0	46.0	1.995217	0.0
682.0	2.0	n/a	0.0	0.0	46.0	1.995231	0.0
684.0	2.0	n/a	0.0	0.0	46.0	1.994735	0.0
686.0	2.0	n/a	0.0	0.0	46.0	1.994015	0.0
688.0	2.0	n/a	0.0	0.0	46.0	1.994668	0.0
690.0	2.0	n/a	1.0	0.0	46.0	1.99582	11.0
692.0	2.0	n/a	1.0	0.0	46.0	1.995228	11.0
694.0	2.0	n/a	1.0	0.0	46.0	1.996025	11.0
696.0	2.0	n/a	1.0	0.0	46.0	1.994516	11.0
698.0	2.0	n/a	1.0	0.0	46.0	1.993358	11.0
700.0	2.0	n/a	1.0	0.0	46.0	1.99507	11.0
702.0	2.0	n/a	1.0	0.0	35.0	1.097348	11.0
704.0	2.0	n/a	1.0	0.0	46.0	1.993989	11.0
706.0	2.0	n/a	0.0	0.0	46.0	1.994706	0.0
708.0	2.0	n/a	0.0	0.0	46.0	1.995251	0.0
710.0	2.0	n/a	0.0	0.0	46.0	1.995133	0.0
712.0	2.0	n/a	0.0	0.0	46.0	1.994808	0.0
714.0	2.0	n/a	0.0	0.0	n/a	2.050658	0.0
