onset	duration	onset_sample	stim_type	trigger	stim_file
26.033	0	26583	Famous	5	meg/f126.bmp
29.414	0	29964	Famous	6	meg/f126.bmp
32.961	0	33511	Unfamiliar	13	meg/u093.bmp
36.434	0	36984	Famous	5	meg/f039.bmp
39.76	0	40310	Famous	6	meg/f039.bmp
43.251	0	43801	Scrambled	17	meg/s020.bmp
46.54	0	47090	Scrambled	18	meg/s020.bmp
50.124	0	50674	Famous	5	meg/f094.bmp
53.67	0	54220	Famous	6	meg/f094.bmp
56.959	0	57509	Scrambled	17	meg/s025.bmp
60.524	0	61074	Unfamiliar	13	meg/u074.bmp
64.163	0	64713	Unfamiliar	14	meg/u074.bmp
67.599	0	68149	Unfamiliar	15	meg/u093.bmp
71.09	0	71640	Scrambled	17	meg/s135.bmp
74.637	0	75187	Unfamiliar	13	meg/u105.bmp
78.073	0	78623	Unfamiliar	14	meg/u105.bmp
81.601	0	82151	Unfamiliar	13	meg/u125.bmp
85.203	0	85753	Unfamiliar	13	meg/u026.bmp
88.676	0	89226	Unfamiliar	14	meg/u026.bmp
92.13	0	92680	Scrambled	19	meg/s025.bmp
95.603	0	96153	Scrambled	17	meg/s044.bmp
99.003	0	99553	Scrambled	17	meg/s123.bmp
102.402	0	102952	Scrambled	19	meg/s135.bmp
105.931	0	106481	Scrambled	17	meg/s038.bmp
109.624	0	110174	Scrambled	18	meg/s038.bmp
113.06	0	113610	Unfamiliar	13	meg/u012.bmp
116.478	0	117028	Unfamiliar	14	meg/u012.bmp
120.006	0	120556	Unfamiliar	15	meg/u125.bmp
123.608	0	124158	Famous	5	meg/f026.bmp
126.989	0	127539	Unfamiliar	13	meg/u032.bmp
130.444	0	130994	Scrambled	19	meg/s044.bmp
133.953	0	134503	Famous	5	meg/f071.bmp
137.482	0	138032	Famous	6	meg/f071.bmp
140.844	0	141394	Scrambled	19	meg/s123.bmp
144.373	0	144923	Scrambled	17	meg/s101.bmp
147.882	0	148432	Scrambled	18	meg/s101.bmp
151.41	0	151960	Famous	5	meg/f117.bmp
154.883	0	155433	Famous	5	meg/f078.bmp
158.283	0	158833	Famous	7	meg/f026.bmp
161.738	0	162288	Unfamiliar	13	meg/u137.bmp
165.229	0	165779	Unfamiliar	14	meg/u137.bmp
168.721	0	169271	Unfamiliar	15	meg/u032.bmp
172.304	0	172854	Unfamiliar	13	meg/u135.bmp
175.758	0	176308	Famous	5	meg/f040.bmp
179.341	0	179891	Famous	5	meg/f141.bmp
182.833	0	183383	Famous	7	meg/f117.bmp
186.232	0	186782	Unfamiliar	13	meg/u019.bmp
189.797	0	190347	Unfamiliar	14	meg/u019.bmp
193.215	0	193765	Famous	7	meg/f078.bmp
