-0.23632	-0.34778	-0.066126	0.37122	0.84841	0.21159	0.10321	-0.022717	0.013936	0.012324	0.26502	0.28743	0.013531	0.048944	0.21922	0.37695	0.14191	-0.034371	-0.03982	-0.05497	-0.039898	-0.027424	-0.014392	0.10537	0.13024	-0.017366	-0.14229	-0.05601	-0.028763	-0.01684	-0.028589	-0.038894	-0.095652	-0.024501	0.0022262	-0.025916	-0.015235	-0.034715	-0.024623	-0.027733	-0.071608	-0.075532	-0.028629	-0.028291	-0.075911	-0.04715	-0.049784	-0.081207	-0.019365	-0.061697	-0.038133	0.020799	-0.058756	-0.040605	-0.0047965	-0.055991	-0.04379	-0.024798	-0.034903	-0.031698	-0.032416	-0.10815	-0.047971	-0.089141	-0.092478	-0.057816	-0.032988	-0.036648	-0.014418	-0.032258	-0.039631	-0.039345	-0.058785	-0.043773	-0.10669	-0.060267	-0.14274	-0.1017	-0.12517	-0.022501	-0.13201	-0.075629	-0.027919	-0.049394	-0.028809	-0.045346	-0.044332	-0.056131	-0.071644	-0.056359	-0.057339	-0.057873	-0.071479	-0.067436	-0.069392	-0.099034	-0.046184	0.015357	-0.010351	0.011663	-0.040504	-0.036509	-0.0035816	-0.043843	0.02933	-0.020671	-0.011119	-0.081377	-0.062674	-0.045312	-0.037734	0.14441	0.28038	0.4253	-0.03252	-0.080513
0.34938	0.79372	0.2835	0.22102	0.040353	0.017828	-0.057789	-0.038645	-0.0013341	0.16302	0.1684	0.13563	0.4112	0.27514	0.062864	-0.0045642	-0.0094881	-0.016105	-0.079866	-0.10389	-0.034434	-0.059451	-0.054684	-0.061143	-0.080662	-0.056357	-0.001259	-0.049331	-0.061369	-0.070968	-0.06828	-0.0010838	-0.021281	-0.050246	-0.10298	0.095526	-0.0015698	-0.0076072	-0.07794	-0.079165	-0.19432	-0.097001	-0.06851	-0.035454	-0.04386	-0.021948	-0.010404	-0.024518	-0.072623	-0.056999	-0.056973	-0.064851	-0.047317	-0.036282	-0.032474	-0.032895	-0.041294	-0.04219	-0.057058	0.027858	-0.06657	-0.064984	-0.13534	0.3122	-0.20454	-0.079042	-0.057176	-0.047862	-0.039284	-0.037085	-0.032853	-0.0589	-0.027527	-0.0009996	-0.027238	-0.0080315	-0.12489	-0.14283	0.091442	-0.14584	-0.064168	-0.023546	-0.01692	-0.011889	-0.03333	-0.023173	-0.033572	-0.022098	-0.020205	-0.030298	-0.039004	-0.050117	-0.037378	0.0019562	-0.059873	-0.10138	-0.072596	0.039861	0.027492	0.030229	-0.039957	0.044112	0.14626	0.037123	-0.026087	-0.025979	-0.039269	-0.097214	-0.12931	-0.04266	0.015049	0.0091186	-0.059975	-0.019604	-0.053669	-0.078163
-0.14818	-0.15424	-0.003078	-0.086652	-0.076277	-0.036306	-0.13736	-0.033324	-0.063662	-0.055167	-0.036251	-0.047427	-0.097909	0.0045851	-0.047587	-0.043664	-0.059305	-0.061745	-0.054697	0.073087	-0.046208	-0.033985	-0.072912	-0.030982	-0.033113	-0.018087	-0.068962	-0.034361	-0.011847	-0.023709	-0.038221	-0.029582	-0.032262	-0.045436	-0.066546	0.041059	-0.014564	-0.012919	-0.056997	-0.07758	-0.18594	-0.12095	-0.085371	-0.063559	-0.038434	-0.039108	-0.023457	-0.028368	-0.099961	-0.041116	-0.048394	-0.080131	-0.04673	-0.027835	-0.046317	-0.043244	-0.084462	-0.04718	-0.027924	0.02546	-0.00096391	-0.10346	-0.059801	-0.037618	-0.14385	-0.10452	-0.011935	-0.022878	0.015623	-0.020082	-0.020393	0.028587	0.028412	0.025275	-0.029888	-0.1012	-0.11961	-0.17457	-0.096884	-0.021087	-0.087361	-0.001836	0.051575	0.072232	0.038055	0.04419	0.084207	0.11719	0.13261	0.090265	0.076581	0.10485	0.13345	0.22105	0.12096	0.045215	0.21299	0.54205	0.42907	0.29519	0.13616	0.047869	0.16188	0.21028	0.18919	0.2782	0.17528	-0.056062	-0.12346	0.046929	0.17916	0.07217	-0.0091541	-0.0099895	-0.047523	-0.026828
-0.15788	-0.14875	-0.011754	-0.026536	-0.00051854	-0.025793	-0.019297	-0.030444	-0.020003	0.006353	-0.0080493	-0.058618	-0.10579	0.093719	-0.088375	-0.099252	-0.093254	-0.054972	-0.051728	-0.082743	-0.060108	-0.060622	-0.044794	-0.011776	-0.046274	0.18109	0.15001	-0.0020568	-0.098607	-0.097748	0.04489	0.23215	0.25609	0.14259	0.19448	0.53146	0.21927	0.25921	0.14624	-0.0044321	-0.16923	-0.097038	-0.037135	0.064918	0.11913	0.10064	0.14702	0.055071	0.07965	0.054077	0.019584	-0.035987	0.056587	0.06182	0.096318	0.093635	-0.0085028	0.03552	0.12896	0.17533	0.1685	-0.047156	-0.099392	0.057641	-0.17824	-0.057136	0.036034	0.066886	0.034208	-0.0070596	-0.056176	-0.075174	-0.030104	-0.055138	-0.031464	-0.094159	-0.12944	-0.054269	-0.063214	-0.04363	-0.095715	-0.049795	-0.072518	-0.056806	-0.054349	-0.097379	-0.067911	-0.081959	-0.052107	-0.056387	-0.054713	-0.06865	-0.057693	-0.087033	-0.12104	-0.17938	-0.069582	-0.066847	-0.010146	-0.0038783	0.0038564	-0.0086618	0.015552	0.03362	3.5759e-05	-0.0076916	-0.062249	-0.03862	-0.065354	-0.047903	-0.024824	-0.020719	-0.043515	-0.052441	-0.033596	-0.0073772
-0.084994	-0.072181	0.18322	-0.023417	-0.0081463	-0.010084	-0.0070537	-0.039288	0.018451	0.0094523	-0.0063935	-0.022378	-0.063947	-0.010887	-0.035201	0.0032555	-0.027657	-0.017559	-0.043089	-0.07643	-0.049556	-0.04063	-0.030767	0.028258	0.012664	-0.015842	-0.012177	-0.038955	-0.058793	-0.054467	-0.042106	-0.023587	-0.0077239	-0.0060873	0.02009	-0.0086797	-0.0080966	-0.016217	-0.057175	-0.037182	-0.059853	-0.059117	-0.055022	-0.027104	-0.041945	-0.025471	-0.015292	-0.06129	-0.03102	-0.024525	-0.032994	-0.057275	-0.024038	-0.036703	-0.020336	-0.0448	-0.023285	-0.046281	-0.0070712	-0.020412	-0.07107	-0.15053	-0.093442	-0.059548	-0.19518	-0.11055	-0.082573	-0.044598	-0.03721	-0.041716	-0.030583	-0.020534	-0.023102	-0.051798	-0.017582	-0.034154	0.1143	0.40481	0.38982	0.54879	0.26601	0.077445	-0.017279	-0.008034	0.0044234	0.013138	-0.033272	-0.011221	0.0084356	0.031131	0.17064	0.09197	0.02344	-0.053378	-0.080761	-0.10953	-0.090215	-0.13563	-0.050595	0.071426	0.16898	0.30121	0.18098	0.093326	0.03246	-0.010682	-0.051913	-0.063265	-0.062569	-0.063153	-0.013842	0.034244	0.039824	0.023542	-0.046446	-0.05667
-0.055619	-0.075068	-0.11364	-0.20877	-0.23364	-0.057107	-0.075019	0.0039444	0.015525	0.054208	0.059067	0.16814	0.028868	0.35819	0.36485	0.30783	0.14673	0.080956	0.028061	-0.038657	0.018177	0.041746	0.11491	0.20431	0.30035	0.10791	0.044002	0.018273	0.0070756	-0.018291	0.0040628	-0.036867	0.017095	0.117	0.20987	-0.031417	0.016619	-0.0082475	-0.053562	-0.039482	-0.062342	-0.047088	-0.043553	-0.038306	-0.061773	-0.031533	-0.03092	-0.056007	-0.059304	-0.031242	-0.030068	-0.026571	-0.031329	-0.034456	-0.022101	-0.055104	-0.017973	-0.009258	-0.01234	-0.042082	-0.019131	-0.046998	-0.043451	0.013604	-0.048002	-0.04469	-0.011486	-0.02213	-0.018739	-0.013338	0.003558	0.0019245	-0.010749	0.0082121	-0.015605	0.015362	-0.012034	-0.027195	-0.027169	0.070927	-0.010708	-0.021375	-0.0018036	-0.010747	-0.0076595	0.024393	0.0034895	0.011876	-0.013122	-0.011389	-0.0085269	-0.0023972	-0.0066987	0.016415	0.029238	0.0070719	-0.0017393	0.00763	0.012183	-0.003134	-0.019977	-0.036112	-0.087478	-0.053331	-0.038015	-0.000996	-0.012328	-0.0023892	0.013466	-0.02383	-0.043968	-0.10129	-0.22769	-0.21152	-0.043814	-0.023882
-0.039261	-0.058465	-0.005442	-0.089297	0.02902	0.0010423	-0.031915	-0.042399	-0.043208	-0.032718	0.010227	-0.0024038	-0.010004	0.0029785	-0.036347	0.0012585	-0.031884	-0.030595	-0.066197	-0.1359	-0.036472	-0.042044	0.028673	-0.006993	-0.019109	-0.034272	0.033261	-0.032531	-0.047227	-0.05069	0.0003843	-0.025727	0.030659	-0.01986	-0.029941	-0.017674	-0.023089	-0.0038774	-0.025417	-0.034815	-0.036885	-0.038882	-0.048417	-0.038368	-0.052362	-0.047498	-0.0003043	-0.03884	-0.080423	-0.030757	-0.032776	-0.048022	-0.039568	0.025415	0.0048838	-0.013984	-0.051496	0.031958	0.049127	0.072528	-0.031439	-0.076141	0.071349	-0.01688	-0.073809	0.039972	0.033471	0.12797	0.11275	0.0013391	-0.056738	0.0030199	0.055431	0.14263	0.22224	0.76662	-0.052569	-0.060222	-0.0063363	-0.00069731	-0.18997	0.11176	0.15424	0.096832	0.037818	-0.016538	-0.039554	0.029028	0.016719	0.063539	0.010463	-0.013285	0.0042314	-0.041935	-0.014481	-0.06229	-0.04658	-0.085191	-0.065047	-0.028272	0.096175	-0.039542	0.075646	0.051075	0.0038121	-0.0012698	0.0048274	-0.0083586	-0.0059345	-0.016154	0.012101	0.011636	0.013919	-0.00032587	-0.0067492	-0.0018684
-0.059896	0.031016	0.028489	0.040926	0.10414	0.0095854	0.0093153	-0.01666	-0.004104	-0.12161	-0.014523	0.032909	0.018109	0.011983	0.028119	-0.010454	-0.017027	0.0086782	0.0055225	0.011425	-0.0074872	-0.0077693	-0.0034918	0.017679	-0.0073231	-0.044246	-0.079454	-0.024371	-0.018727	-0.011094	-0.049907	0.0044927	-0.019428	-0.047006	-0.05745	-0.011284	-0.0044493	-0.0048031	-0.025394	-0.018798	-0.053894	-0.0094237	0.0033573	-0.0064371	-0.027307	0.015472	-0.01027	0.011178	0.011298	0.0075856	-0.0010792	0.0043041	0.034728	0.030026	0.031725	0.010884	-0.050137	0.030222	0.067871	-0.031004	-0.099023	-0.042916	0.086565	0.014258	-0.058418	0.03359	0.75204	0.1201	0.10666	0.074753	0.040544	0.0046059	0.04836	0.05076	0.08132	-0.14466	-0.0026294	-0.016915	0.023686	0.066784	0.049882	0.026499	0.025766	0.045367	0.038536	-0.045792	-0.045157	0.0099182	0.022971	0.0098402	0.015835	0.0020514	0.0071339	-0.014224	-0.019733	0.023876	-0.012163	-0.0133	0.019641	0.016246	-0.020987	-0.0016956	0.029889	-0.025531	-0.017468	-0.0144	-0.01826	-0.029732	0.043628	-0.039478	-0.04957	-0.047377	-0.16894	-0.087761	-0.013207	-0.0087845
0.023616	0.049471	-0.023123	0.035561	0.06183	-0.018963	-0.032909	-0.022198	-0.018179	-0.014541	-0.01629	0.036802	0.018312	0.11923	0.040602	0.0097661	-0.045487	-0.015632	-0.019348	0.035186	-0.024632	-0.025562	-0.034402	-0.033754	-0.04319	-0.045021	-0.085556	-0.02678	-0.020232	-0.023755	-0.023994	-0.019823	-0.0071902	-0.030091	-0.065016	-0.23049	-0.037639	-0.038592	0.042794	-0.017796	-0.069711	-0.031559	0.0017173	-0.0092675	-0.023931	0.048747	0.011042	-0.019081	-0.040201	0.039028	0.02197	-0.0071149	0.050641	0.052677	0.067198	0.10078	0.027945	0.030553	0.092242	0.025587	0.68562	0.040002	0.15878	-0.12486	-0.070855	0.059345	-0.065245	0.091897	0.038751	0.018268	0.0015919	-0.0053071	-0.013311	0.00012748	0.018021	-0.035073	-0.02296	-7.7845e-05	0.037534	0.12714	-0.032399	-0.012019	-0.041825	0.021341	-0.0071332	-0.026936	-0.0087547	0.011354	-0.019971	-0.012293	0.0064846	-0.0018928	0.012725	0.02517	0.01839	-0.021076	0.0068427	0.018872	0.0047088	-0.016618	-0.014721	0.0057876	0.015021	0.0020602	-0.026768	-0.00584	-0.016366	0.0046527	0.017291	0.0029548	-0.016795	-0.042781	-0.072886	-0.042992	-0.022083	-0.0299
-0.042932	0.043146	0.031754	0.011682	0.21609	-0.0074667	-0.0073999	0.007043	-0.043804	-0.10484	0.037838	0.022634	0.066888	0.054394	-0.053424	0.0015316	-0.021696	-0.0065686	0.0084229	0.1741	-0.0041383	0.015025	-0.054648	-0.026063	-0.026794	0.043195	0.039551	0.041267	0.038178	0.049827	0.066241	0.062089	0.028839	0.024023	-0.0051075	0.090533	0.024027	0.043432	-0.022434	0.055468	0.34106	0.078606	0.033488	0.038354	0.0048787	0.050067	0.023393	-0.043838	-0.011583	0.0088177	0.042742	0.06736	0.01379	0.018757	-0.01114	-0.013522	0.12044	-0.0048113	-0.013585	-0.097391	-0.016951	-0.14166	-0.042829	0.084859	-0.20046	-0.045522	-0.099431	-0.011232	-0.025471	0.01181	0.040585	0.01102	-0.0015553	0.018624	-0.012553	0.05733	-0.043265	-0.051994	0.015161	0.12191	-0.032314	0.0065087	0.024504	0.022533	0.00059546	0.060677	0.050244	0.060766	0.030858	0.029241	0.027778	0.019465	0.017507	0.043695	0.098875	-0.10235	0.032445	0.024009	0.059801	0.017213	-0.032801	-0.0028222	0.057018	-0.047487	-0.0014252	0.016671	0.068925	0.031937	0.40545	0.023772	-0.028887	-0.048145	-0.17319	-0.10929	0.040966	0.0073935
0.047443	-0.065525	-0.014336	0.010764	0.0049661	-0.0095579	-0.00070857	-0.014307	-0.016265	-0.012117	0.010214	0.009173	-0.0063197	0.0028472	0.0016762	0.0018124	0.014251	-0.0019836	-0.020798	-0.0082176	-0.009524	0.0054298	0.0071517	-0.0017975	0.0044995	0.00012751	-0.0046198	-0.013859	-0.016479	-0.014191	-0.0064788	-0.010011	-0.0063094	-0.00051914	-0.010563	0.071749	0.052345	0.021725	-0.037663	-0.024997	-0.020695	-0.043693	-0.035905	-0.023097	0.0031356	0.046192	0.19928	0.12217	-0.075379	-0.03384	-0.028024	-0.038447	-0.042239	-0.017339	-0.034616	0.0030698	-0.0018395	-0.020694	-0.050928	-0.070097	-0.10815	0.077055	0.63407	0.15527	-0.068386	-0.0053003	-0.076348	-0.038338	-0.029911	-0.022977	-0.0091098	0.00054148	-0.0068882	-0.032926	-0.031678	-0.032881	-0.046859	-0.022713	0.036248	0.046412	0.017055	-0.033654	-0.00091935	-0.010481	0.0068011	0.035209	0.0048306	0.0052025	-0.0023116	-0.018437	-0.0018336	-0.015501	-0.016776	0.019267	-0.0037017	-0.0045257	-0.0066725	-0.0028869	-0.0037199	-0.0040121	0.0093005	0.018565	-0.005196	-0.0069335	0.0017636	0.0069023	0.0063727	-0.015405	-0.0023339	-0.019216	-0.0032607	-0.014242	0.0029473	-0.0077821	0.00020319	-0.01663
