onset	duration	sample	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
69.6061818182	n/a	17401	show_cross	n/a	n/a	15	n/a	1	cross.bmp
70.2489090909	n/a	17562	show_face	unfamiliar_face	delayed_repeat	15	9	15	u005.bmp
71.18163636359999	n/a	17795	right_press	n/a	n/a	15	n/a	4096	n/a
71.1889090909	n/a	17797	show_circle	n/a	n/a	15	n/a	0	circle.bmp
72.8889090909	n/a	18222	show_cross	n/a	n/a	16	n/a	1	cross.bmp
73.4398181818	n/a	18359	show_face	famous_face	first_show	16	n/a	5	f139.bmp
74.26163636359999	n/a	18565	right_press	n/a	n/a	16	n/a	4096	n/a
74.31890909090001	n/a	18579	show_circle	n/a	n/a	16	n/a	0	circle.bmp
76.0189090909	n/a	19004	show_cross	n/a	n/a	17	n/a	1	cross.bmp
76.6470909091	n/a	19161	show_face	famous_face	immediate_repeat	17	1	6	f139.bmp
77.30254545449999	n/a	19325	right_press	n/a	n/a	17	n/a	4096	n/a
77.5889090909	n/a	19397	show_circle	n/a	n/a	17	n/a	0	circle.bmp
79.2889090909	n/a	19822	show_cross	n/a	n/a	18	n/a	1	cross.bmp
79.87072727270001	n/a	19967	show_face	famous_face	delayed_repeat	18	11	7	f119.bmp
80.4789090909	n/a	20119	right_press	n/a	n/a	18	n/a	4096	n/a
80.72618181819999	n/a	20181	show_circle	n/a	n/a	18	n/a	0	circle.bmp
82.42618181819999	n/a	20606	show_cross	n/a	n/a	19	n/a	1	cross.bmp
82.9116363636	n/a	20727	show_face	scrambled_face	first_show	19	n/a	17	s001.bmp
83.4970909091	n/a	20874	right_press	n/a	n/a	19	n/a	4096	n/a
83.7943636364	n/a	20948	show_circle	n/a	n/a	19	n/a	0	circle.bmp
85.49436363640001	n/a	21373	show_cross	n/a	n/a	20	n/a	1	cross.bmp
86.0852727273	n/a	21521	show_face	scrambled_face	immediate_repeat	20	1	18	s001.bmp
86.9752727273	n/a	21743	right_press	n/a	n/a	20	n/a	4096	n/a
87.1025454545	n/a	21775	show_circle	n/a	n/a	20	n/a	0	circle.bmp
88.8025454545	n/a	22200	show_cross	n/a	n/a	21	n/a	1	cross.bmp
89.3098181818	n/a	22327	show_face	famous_face	delayed_repeat	21	13	7	f145.bmp
89.988	n/a	22497	right_press	n/a	n/a	21	n/a	4096	n/a
90.2452727273	n/a	22561	show_circle	n/a	n/a	21	n/a	0	circle.bmp
91.9452727273	n/a	22986	show_cross	n/a	n/a	22	n/a	1	cross.bmp
92.4161818182	n/a	23104	show_face	famous_face	first_show	22	n/a	5	f028.bmp
93.0407272727	n/a	23260	right_press	n/a	n/a	22	n/a	4096	n/a
93.2761818182	n/a	23319	show_circle	n/a	n/a	22	n/a	0	circle.bmp
94.9761818182	n/a	23744	show_cross	n/a	n/a	23	n/a	1	cross.bmp
95.5234545455	n/a	23880	show_face	unfamiliar_face	first_show	23	n/a	13	u095.bmp
96.1661818182	n/a	24041	right_press	n/a	n/a	23	n/a	4096	n/a
96.5407272727	n/a	24135	show_circle	n/a	n/a	23	n/a	0	circle.bmp
98.2407272727	n/a	24560	show_cross	n/a	n/a	24	n/a	1	cross.bmp
98.698	n/a	24674	show_face	famous_face	delayed_repeat	24	12	7	f098.bmp
99.5389090909	n/a	24884	show_circle	n/a	n/a	24	n/a	0	circle.bmp
101.2389090909	n/a	25309	show_cross	n/a	n/a	25	n/a	1	cross.bmp
101.7216363636	n/a	25430	show_face	scrambled_face	first_show	25	n/a	17	s037.bmp
102.6689090909	n/a	25667	show_circle	n/a	n/a	25	n/a	0	circle.bmp
104.3689090909	n/a	26092	show_cross	n/a	n/a	26	n/a	1	cross.bmp
104.9789090909	n/a	26244	show_face	scrambled_face	immediate_repeat	26	1	18	s037.bmp
105.9925454545	n/a	26498	show_circle	n/a	n/a	26	n/a	0	circle.bmp
107.6925454545	n/a	26923	show_cross	n/a	n/a	27	n/a	1	cross.bmp
108.3198181818	n/a	27079	show_face	famous_face	first_show	27	n/a	5	f089.bmp
109.1943636364	n/a	27298	show_circle	n/a	n/a	27	n/a	0	circle.bmp
110.8943636364	n/a	27723	show_cross	n/a	n/a	28	n/a	1	cross.bmp
111.4107272727	n/a	27852	show_face	famous_face	immediate_repeat	28	1	6	f089.bmp
112.4234545455	n/a	28105	show_circle	n/a	n/a	28	n/a	0	circle.bmp
114.1234545455	n/a	28530	show_cross	n/a	n/a	29	n/a	1	cross.bmp
114.668	n/a	28667	show_face	famous_face	first_show	29	n/a	5	f111.bmp
115.5052727273	n/a	28876	show_circle	n/a	n/a	29	n/a	0	circle.bmp
117.2052727273	n/a	29301	show_cross	n/a	n/a	30	n/a	1	cross.bmp
117.6752727273	n/a	29418	show_face	unfamiliar_face	first_show	30	n/a	13	u070.bmp
118.5689090909	n/a	29642	show_circle	n/a	n/a	30	n/a	0	circle.bmp
120.2689090909	n/a	30067	show_cross	n/a	n/a	31	n/a	1	cross.bmp
120.8489090909	n/a	30212	show_face	famous_face	delayed_repeat	31	9	7	f028.bmp
121.488	n/a	30372	right_press	n/a	n/a	31	n/a	4096	n/a
121.7470909091	n/a	30436	show_circle	n/a	n/a	31	n/a	0	circle.bmp
123.4470909091	n/a	30861	show_cross	n/a	n/a	32	n/a	1	cross.bmp
123.9898181818	n/a	30997	show_face	famous_face	first_show	32	n/a	5	f124.bmp
124.928	n/a	31232	show_circle	n/a	n/a	32	n/a	0	circle.bmp
126.628	n/a	31657	show_cross	n/a	n/a	33	n/a	1	cross.bmp
127.2634545455	n/a	31815	show_face	unfamiliar_face	delayed_repeat	33	10	15	u095.bmp
127.9789090909	n/a	31994	right_press	n/a	n/a	33	n/a	4096	n/a
128.2070909091	n/a	32051	show_circle	n/a	n/a	33	n/a	0	circle.bmp
129.9070909091	n/a	32476	show_cross	n/a	n/a	34	n/a	1	cross.bmp
130.55436363639998	n/a	32638	show_face	unfamiliar_face	first_show	34	n/a	13	u048.bmp
131.4325454545	n/a	32858	show_circle	n/a	n/a	34	n/a	0	circle.bmp
131.43345454549998	n/a	32858	right_press	n/a	n/a	34	n/a	4096	n/a
133.13254545450002	n/a	33283	show_cross	n/a	n/a	35	n/a	1	cross.bmp
133.66254545450002	n/a	33415	show_face	famous_face	first_show	35	n/a	5	f074.bmp
134.5861818182	n/a	33646	show_circle	n/a	n/a	35	n/a	0	circle.bmp
136.2861818182	n/a	34071	show_cross	n/a	n/a	36	n/a	1	cross.bmp
136.9189090909	n/a	34229	show_face	unfamiliar_face	first_show	36	n/a	13	u021.bmp
137.7934545455	n/a	34448	show_circle	n/a	n/a	36	n/a	0	circle.bmp
139.4934545455	n/a	34873	show_cross	n/a	n/a	37	n/a	1	cross.bmp
140.1261818182	n/a	35031	show_face	famous_face	delayed_repeat	37	8	7	f111.bmp
141.0770909091	n/a	35269	show_circle	n/a	n/a	37	n/a	0	circle.bmp
142.7770909091	n/a	35694	show_cross	n/a	n/a	38	n/a	1	cross.bmp
143.4170909091	n/a	35854	show_face	unfamiliar_face	first_show	38	n/a	13	u019.bmp
144.2998181818	n/a	36074	show_circle	n/a	n/a	38	n/a	0	circle.bmp
145.9998181818	n/a	36499	show_cross	n/a	n/a	39	n/a	1	cross.bmp
146.54163636360002	n/a	36635	show_face	unfamiliar_face	immediate_repeat	39	1	14	u019.bmp
147.5252727273	n/a	36881	show_circle	n/a	n/a	39	n/a	0	circle.bmp
149.2252727273	n/a	37306	show_cross	n/a	n/a	40	n/a	1	cross.bmp
149.8489090909	n/a	37462	show_face	unfamiliar_face	delayed_repeat	40	10	15	u070.bmp
150.5007272727	n/a	37625	right_press	n/a	n/a	40	n/a	4096	n/a
150.7134545455	n/a	37678	show_circle	n/a	n/a	40	n/a	0	circle.bmp
152.4134545455	n/a	38103	show_cross	n/a	n/a	41	n/a	1	cross.bmp
152.8889090909	n/a	38222	show_face	scrambled_face	first_show	41	n/a	17	s026.bmp
153.8552727273	n/a	38463	show_circle	n/a	n/a	41	n/a	0	circle.bmp
155.5552727273	n/a	38888	show_cross	n/a	n/a	42	n/a	1	cross.bmp
156.17981818180002	n/a	39044	show_face	scrambled_face	immediate_repeat	42	1	18	s026.bmp
157.03345454549998	n/a	39258	show_circle	n/a	n/a	42	n/a	0	circle.bmp
158.7334545455	n/a	39683	show_cross	n/a	n/a	43	n/a	1	cross.bmp
159.2543636364	n/a	39813	show_face	famous_face	delayed_repeat	43	11	7	f124.bmp
160.11072727270002	n/a	40027	show_circle	n/a	n/a	43	n/a	0	circle.bmp
161.8107272727	n/a	40452	show_cross	n/a	n/a	44	n/a	1	cross.bmp
162.4616363636	n/a	40615	show_face	scrambled_face	first_show	44	n/a	17	s086.bmp
163.1352727273	n/a	40783	right_press	n/a	n/a	44	n/a	4096	n/a
163.428	n/a	40857	show_circle	n/a	n/a	44	n/a	0	circle.bmp
165.128	n/a	41282	show_cross	n/a	n/a	45	n/a	1	cross.bmp
165.6189090909	n/a	41404	show_face	scrambled_face	immediate_repeat	45	1	18	s086.bmp
166.3507272727	n/a	41587	right_press	n/a	n/a	45	n/a	4096	n/a
166.45527272729998	n/a	41613	show_circle	n/a	n/a	45	n/a	0	circle.bmp
168.1552727273	n/a	42038	show_cross	n/a	n/a	46	n/a	1	cross.bmp
168.6589090909	n/a	42164	show_face	unfamiliar_face	delayed_repeat	46	12	15	u048.bmp
169.6407272727	n/a	42410	show_circle	n/a	n/a	46	n/a	0	circle.bmp
171.3407272727	n/a	42835	show_cross	n/a	n/a	47	n/a	1	cross.bmp
171.9661818182	n/a	42991	show_face	famous_face	first_show	47	n/a	5	f132.bmp
172.91254545450002	n/a	43228	show_circle	n/a	n/a	47	n/a	0	circle.bmp
174.6125454545	n/a	43653	show_cross	n/a	n/a	48	n/a	1	cross.bmp
175.0734545455	n/a	43768	show_face	famous_face	immediate_repeat	48	1	6	f132.bmp
176.0470909091	n/a	44011	show_circle	n/a	n/a	48	n/a	0	circle.bmp
177.7470909091	n/a	44436	show_cross	n/a	n/a	49	n/a	1	cross.bmp
178.2307272727	n/a	44557	show_face	famous_face	delayed_repeat	49	14	7	f074.bmp
179.058	n/a	44764	show_circle	n/a	n/a	49	n/a	0	circle.bmp
180.758	n/a	45189	show_cross	n/a	n/a	50	n/a	1	cross.bmp
181.4216363636	n/a	45355	show_face	famous_face	first_show	50	n/a	5	f010.bmp
182.0661818182	n/a	45516	right_press	n/a	n/a	50	n/a	4096	n/a
182.378	n/a	45594	show_circle	n/a	n/a	50	n/a	0	circle.bmp
184.078	n/a	46019	show_cross	n/a	n/a	51	n/a	1	cross.bmp
184.7125454545	n/a	46178	show_face	unfamiliar_face	delayed_repeat	51	15	15	u021.bmp
185.7234545455	n/a	46430	show_circle	n/a	n/a	51	n/a	0	circle.bmp
187.4234545455	n/a	46855	show_cross	n/a	n/a	52	n/a	1	cross.bmp
188.0370909091	n/a	47009	show_face	scrambled_face	first_show	52	n/a	17	s056.bmp
188.8434545455	n/a	47210	right_press	n/a	n/a	52	n/a	4096	n/a
189.0534545455	n/a	47263	show_circle	n/a	n/a	52	n/a	0	circle.bmp
190.7534545455	n/a	47688	show_cross	n/a	n/a	53	n/a	1	cross.bmp
191.378	n/a	47844	show_face	scrambled_face	immediate_repeat	53	1	18	s056.bmp
192.1116363636	n/a	48027	right_press	n/a	n/a	53	n/a	4096	n/a
192.278	n/a	48069	show_circle	n/a	n/a	53	n/a	0	circle.bmp
193.978	n/a	48494	show_cross	n/a	n/a	54	n/a	1	cross.bmp
194.6025454545	n/a	48650	show_face	famous_face	first_show	54	n/a	5	f104.bmp
195.2843636364	n/a	48821	right_press	n/a	n/a	54	n/a	4096	n/a
195.6134545455	n/a	48903	show_circle	n/a	n/a	54	n/a	0	circle.bmp
197.3134545455	n/a	49328	show_cross	n/a	n/a	55	n/a	1	cross.bmp
197.7761818182	n/a	49444	show_face	scrambled_face	first_show	55	n/a	17	s068.bmp
198.7707272727	n/a	49692	show_circle	n/a	n/a	55	n/a	0	circle.bmp
200.4707272727	n/a	50117	show_cross	n/a	n/a	56	n/a	1	cross.bmp
200.9998181818	n/a	50249	show_face	famous_face	first_show	56	n/a	5	f036.bmp
