onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.0	6.0	country	1	2	0	0	country_001.wav	country	8	1	n/a	n/a
14.0	6.0	ambient	1	2	7	7	ambient_000.wav	ambient	6	0	n/a	n/a
26.0	6.0	rocknroll	1	2	13	13	rocknroll_002.wav	rocknroll	6	0	n/a	n/a
38.0	6.0	ambient	1	2	19	19	ambient_002.wav	ambient	6	0	n/a	n/a
50.0	6.0	ambient	1	2	25	25	ambient_004.wav	ambient	4	0	n/a	n/a
60.0	6.0	country	1	2	30	30	country_000.wav	country	4	0	n/a	n/a
70.0	6.0	symphonic	1	2	35	35	symphonic_004.wav	symphonic	4	0	n/a	n/a
80.0	6.0	ambient	1	2	40	40	ambient_001.wav	ambient	8	1	n/a	n/a
94.0	6.0	symphonic	1	2	47	47	symphonic_002.wav	symphonic	8	1	n/a	n/a
108.0	6.0	rocknroll	1	2	54	54	rocknroll_000.wav	rocknroll	6	0	n/a	n/a
120.0	6.0	country	1	2	60	60	country_002.wav	country	6	0	n/a	n/a
132.0	6.0	rocknroll	1	2	66	66	rocknroll_004.wav	rocknroll	6	0	n/a	n/a
144.0	6.0	symphonic	1	2	72	72	symphonic_003.wav	symphonic	6	0	n/a	n/a
156.0	6.0	metal	1	2	78	78	metal_003.wav	metal	6	0	n/a	n/a
168.0	6.0	symphonic	1	2	84	84	symphonic_000.wav	symphonic	6	0	n/a	n/a
180.0	6.0	symphonic	1	2	90	90	symphonic_001.wav	symphonic	6	0	n/a	n/a
192.0	6.0	country	1	2	96	96	country_004.wav	country	6	0	n/a	n/a
204.0	6.0	metal	1	2	102	102	metal_001.wav	metal	4	0	n/a	n/a
214.0	6.0	rocknroll	1	2	107	107	rocknroll_001.wav	rocknroll	8	1	n/a	n/a
228.0	6.0	rocknroll	1	2	114	114	rocknroll_003.wav	rocknroll	4	0	n/a	n/a
238.0	6.0	metal	1	2	119	119	metal_002.wav	metal	6	0	n/a	n/a
250.0	6.0	metal	1	2	125	125	metal_000.wav	metal	6	0	n/a	n/a
262.0	6.0	ambient	1	2	131	131	ambient_003.wav	ambient	6	0	n/a	n/a
274.0	6.0	metal	1	2	137	137	metal_004.wav	metal	8	1	n/a	n/a
288.0	6.0	country	1	2	144	144	country_003.wav	country	6	0	n/a	n/a
