onset	duration	onset_sample	stim_type	trigger	stim_file
23.4691	0	25816	Famous	5	meg/f087.bmp
26.71	0	29381	Famous	6	meg/f087.bmp
30.0009	0	33001	Unfamiliar	13	meg/u144.bmp
33.2418	0	36566	Unfamiliar	13	meg/u082.bmp
36.2818	0	39910	Unfamiliar	14	meg/u082.bmp
39.6227	0	43585	Unfamiliar	13	meg/u142.bmp
42.7636	0	47040	Scrambled	17	meg/s081.bmp
45.9882	0	50587	Scrambled	17	meg/s063.bmp
49.1782	0	54096	Unfamiliar	13	meg/u024.bmp
52.3691	0	57606	Unfamiliar	15	meg/u144.bmp
55.6264	0	61189	Famous	5	meg/f142.bmp
58.6336	0	64497	Famous	6	meg/f142.bmp
61.7745	0	67952	Famous	5	meg/f106.bmp
64.9991	0	71499	Famous	6	meg/f106.bmp
68.1727	0	74990	Unfamiliar	15	meg/u142.bmp
71.38	0	78518	Unfamiliar	13	meg/u081.bmp
74.6536	0	82119	Scrambled	19	meg/s081.bmp
77.8445	0	85629	Famous	5	meg/f067.bmp
80.9018	0	88992	Scrambled	19	meg/s063.bmp
84.1927	0	92612	Scrambled	17	meg/s037.bmp
87.35	0	96085	Scrambled	18	meg/s037.bmp
90.4573	0	99503	Unfamiliar	15	meg/u024.bmp
93.5309	0	102884	Unfamiliar	13	meg/u008.bmp
96.6382	0	106302	Unfamiliar	14	meg/u008.bmp
99.6782	0	109646	Famous	5	meg/f116.bmp
102.869	0	113156	Famous	5	meg/f107.bmp
106.06	0	116666	Famous	6	meg/f107.bmp
109.166	0	120083	Unfamiliar	15	meg/u081.bmp
112.224	0	123446	Famous	5	meg/f051.bmp
115.398	0	126938	Famous	6	meg/f051.bmp
118.572	0	130429	Famous	7	meg/f067.bmp
121.846	0	134031	Unfamiliar	13	meg/u119.bmp
125.054	0	137559	Unfamiliar	14	meg/u119.bmp
128.361	0	141197	Scrambled	17	meg/s137.bmp
131.468	0	144615	Scrambled	18	meg/s137.bmp
134.642	0	148106	Famous	5	meg/f084.bmp
137.766	0	151543	Famous	7	meg/f116.bmp
140.874	0	154961	Scrambled	17	meg/s144.bmp
144.181	0	158599	Scrambled	17	meg/s074.bmp
147.338	0	162072	Scrambled	18	meg/s074.bmp
150.562	0	165618	Unfamiliar	13	meg/u123.bmp
153.719	0	169091	Unfamiliar	14	meg/u123.bmp
157.027	0	172730	Scrambled	17	meg/s146.bmp
160.302	0	176332	Unfamiliar	13	meg/u136.bmp
