onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.150	50	0.436	1	0
3.250	1.500	go	0	0	0.000	49	0.331	1	0
7.250	1.500	junk	0	0	0.000	50	0.220	0	0
9.625	1.500	go	0	1	0.000	50	0.357	1	0
12.125	1.500	go	0	0	0.000	49	0.312	1	0
14.500	1.500	go	0	1	0.000	50	0.441	1	0
19.000	1.500	failed stop	1	1	0.300	50	0.486	1	0
24.500	1.500	go	0	0	0.000	49	0.426	1	0
26.625	1.500	go	0	0	0.000	49	0.373	1	0
28.750	1.500	go	0	1	0.000	50	0.416	1	0
31.750	1.500	go	0	0	0.000	49	0.367	1	0
34.500	1.500	failed stop	1	1	0.350	50	0.433	1	0
37.375	1.500	go	0	1	0.000	50	0.535	1	0
40.875	1.500	failed stop	1	1	0.300	50	0.515	1	0
46.000	1.500	go	0	0	0.000	49	0.413	1	0
48.875	1.500	go	0	0	0.000	49	0.490	1	0
51.250	1.500	go	0	1	0.000	50	0.640	1	0
53.375	1.500	go	0	1	0.000	50	0.510	1	0
55.500	1.500	successful stop	1	0	0.100	0	0.000	0	1
57.750	1.500	go	0	0	0.000	49	0.456	1	0
60.500	1.500	go	0	1	0.000	50	0.449	1	0
64.000	1.500	successful stop	1	0	0.250	0	0.000	0	1
66.750	1.500	go	0	0	0.000	49	0.440	1	0
69.125	1.500	go	0	1	0.000	50	0.457	1	0
71.125	1.500	go	0	0	0.000	49	0.320	1	0
73.375	1.500	failed stop	1	0	0.300	49	0.406	1	0
75.375	1.500	go	0	1	0.000	50	0.382	1	0
78.125	1.500	go	0	1	0.000	50	0.473	1	0
80.625	1.500	successful stop	1	0	0.250	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.402	1	0
87.375	1.500	go	0	1	0.000	50	0.535	1	0
90.000	1.500	go	0	0	0.000	49	0.566	1	0
92.500	1.500	go	0	0	0.000	49	0.407	1	0
95.000	1.500	go	0	1	0.000	50	0.509	1	0
97.000	1.500	go	0	0	0.000	49	0.526	1	0
99.625	1.500	successful stop	1	1	0.150	0	0.000	0	1
104.375	1.500	go	0	0	0.000	49	0.383	1	0
107.000	1.500	go	0	1	0.000	50	0.325	1	0
109.625	1.500	failed stop	1	1	0.300	50	0.415	1	0
112.375	1.500	go	0	0	0.000	49	0.456	1	0
115.250	1.500	go	0	0	0.000	49	0.395	1	0
118.000	1.500	successful stop	1	1	0.300	0	0.000	0	1
121.625	1.500	go	0	1	0.000	50	0.389	1	0
123.625	1.500	go	0	0	0.000	49	0.437	1	0
125.750	1.500	go	0	0	0.000	49	0.479	1	0
128.500	1.500	go	0	0	0.000	49	0.489	1	0
130.625	1.500	go	0	1	0.000	50	0.621	1	0
133.375	1.500	successful stop	1	1	0.250	0	0.000	0	1
135.875	1.500	junk	0	1	0.000	49	0.232	0	0
138.500	1.500	go	0	0	0.000	49	0.386	1	0
142.375	1.500	go	0	0	0.000	49	0.503	1	0
144.375	1.500	failed stop	1	1	0.250	50	0.823	1	0
147.625	1.500	successful stop	1	1	0.350	0	0.000	0	1
149.875	1.500	go	0	0	0.000	49	0.379	1	0
152.000	1.500	go	0	0	0.000	49	0.390	1	0
155.500	1.500	go	0	1	0.000	50	0.386	1	0
158.000	1.500	go	0	1	0.000	50	0.421	1	0
162.125	1.500	go	0	0	0.000	49	0.488	1	0
165.750	1.500	successful stop	1	1	0.200	0	0.000	0	1
168.000	1.500	go	0	0	0.000	49	0.357	1	0
170.500	1.500	successful stop	1	1	0.300	0	0.000	0	1
173.000	1.500	go	0	0	0.000	49	0.334	1	0
175.875	1.500	go	0	1	0.000	50	0.362	1	0
178.000	1.500	go	0	0	0.000	49	0.445	1	0
181.875	1.500	go	0	1	0.000	50	0.488	1	0
185.125	1.500	failed stop	1	0	0.350	49	0.369	1	0
190.500	1.500	go	0	1	0.000	50	0.337	1	0
192.750	1.500	go	0	0	0.000	49	0.279	1	0
195.375	1.500	go	0	1	0.000	50	0.430	1	0
198.250	1.500	go	0	1	0.000	50	0.524	1	0
200.500	1.500	go	0	0	0.000	49	0.450	1	0
202.750	1.500	failed stop	1	0	0.200	49	0.480	1	0
204.750	1.500	successful stop	1	0	0.250	0	0.000	0	1
206.875	1.500	go	0	1	0.000	50	0.363	1	0
209.000	1.500	go	0	0	0.000	49	0.470	1	0
212.000	1.500	go	0	1	0.000	50	0.365	1	0
214.000	1.500	go	0	0	0.000	49	0.317	1	0
216.875	1.500	go	0	1	0.000	50	0.506	1	0
219.500	1.500	go	0	1	0.000	50	0.457	1	0
223.500	1.500	failed stop	1	0	0.400	49	0.441	1	0
226.000	1.500	failed stop	1	1	0.350	50	0.387	1	0
228.375	1.500	go	0	1	0.000	50	0.431	1	0
231.375	1.500	go	0	0	0.000	49	0.326	1	0
234.125	1.500	go	0	0	0.000	49	0.392	1	0
236.750	1.500	go	0	0	0.000	49	0.399	1	0
238.875	1.500	go	0	0	0.000	49	0.434	1	0
242.875	1.500	successful stop	1	1	0.300	0	0.000	0	1
246.375	1.500	go	0	1	0.000	50	0.422	1	0
248.875	1.500	go	0	1	0.000	50	0.394	1	0
251.875	1.500	go	0	0	0.000	49	0.610	1	0
255.125	1.500	failed stop	1	1	0.300	50	0.448	1	0
258.500	1.500	go	0	0	0.000	49	0.378	1	0
263.000	1.500	successful stop	1	1	0.150	0	0.000	0	1
265.375	1.500	go	0	0	0.000	49	0.390	1	0
267.500	1.500	go	0	1	0.000	50	0.450	1	0
271.250	1.500	go	0	0	0.000	49	0.428	1	0
273.250	1.500	go	0	0	0.000	49	0.730	1	0
275.625	1.500	go	0	0	0.000	49	0.405	1	0
280.375	1.500	successful stop	1	1	0.250	0	0.000	0	1
282.875	1.500	go	0	1	0.000	50	0.555	1	0
285.000	1.500	successful stop	1	1	0.300	0	0.000	0	1
287.875	1.500	go	0	0	0.000	49	0.467	1	0
290.000	1.500	go	0	0	0.000	49	0.526	1	0
292.250	1.500	go	0	1	0.000	50	0.612	1	0
295.625	1.500	go	0	0	0.000	49	0.381	1	0
297.750	1.500	go	0	1	0.000	50	0.520	1	0
300.125	1.500	go	0	0	0.000	49	0.417	1	0
302.125	1.500	successful stop	1	1	0.200	0	0.000	0	1
304.875	1.500	go	0	1	0.000	50	0.499	1	0
307.875	1.500	go	0	0	0.000	49	0.467	1	0
311.625	1.500	failed stop	1	1	0.350	50	0.469	1	0
313.625	1.500	go	0	0	0.000	49	0.493	1	0
315.875	1.500	go	0	1	0.000	50	0.512	1	0
318.250	1.500	go	0	0	0.000	49	0.524	1	0
322.750	1.500	failed stop	1	0	0.350	49	0.400	1	0
325.000	1.500	go	0	1	0.000	50	0.350	1	0
328.000	1.500	go	0	1	0.000	50	0.366	1	0
331.875	1.500	go	0	1	0.000	50	0.459	1	0
334.625	1.500	failed stop	1	0	0.300	49	0.461	1	0
