onset	duration	sample	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
56.6561818182	n/a	14164.0455	show_face	scrambled_face	first_show	11	n/a	17	s100.bmp
57.5234545455	n/a	14380.8636	show_circle	n/a	n/a	11	n/a	0	circle.bmp
57.6107272727	n/a	14402.6818	right_press	n/a	n/a	11	n/a	4096	n/a
59.223454545500005	n/a	14805.8636	show_cross	n/a	n/a	12	n/a	1	cross.bmp
59.7798181818	n/a	14944.9545	show_face	scrambled_face	immediate_repeat	12	1	18	s100.bmp
60.3152727273	n/a	15078.8182	right_press	n/a	n/a	12	n/a	4096	n/a
60.6907272727	n/a	15172.6818	show_circle	n/a	n/a	12	n/a	0	circle.bmp
62.390727272700005	n/a	15597.6818	show_cross	n/a	n/a	13	n/a	1	cross.bmp
62.9370909091	n/a	15734.2727	show_face	unfamiliar_face	delayed_repeat	13	11	15	u011.bmp
63.6552727273	n/a	15913.8182	left_press	n/a	n/a	13	n/a	256	n/a
63.8470909091	n/a	15961.7727	show_circle	n/a	n/a	13	n/a	0	circle.bmp
65.54709090909999	n/a	16386.7727	show_cross	n/a	n/a	14	n/a	1	cross.bmp
66.1607272727	n/a	16540.1818	show_face	unfamiliar_face	first_show	14	n/a	13	u069.bmp
67.07436363640001	n/a	16768.5909	show_circle	n/a	n/a	14	n/a	0	circle.bmp
67.228	n/a	16807.0	right_press	n/a	n/a	14	n/a	4096	n/a
68.7743636364	n/a	17193.5909	show_cross	n/a	n/a	15	n/a	1	cross.bmp
69.3689090909	n/a	17342.2273	show_face	unfamiliar_face	immediate_repeat	15	1	14	u069.bmp
69.9052727273	n/a	17476.3182	right_press	n/a	n/a	15	n/a	4096	n/a
70.1970909091	n/a	17549.2727	show_circle	n/a	n/a	15	n/a	0	circle.bmp
71.8970909091	n/a	17974.2727	show_cross	n/a	n/a	16	n/a	1	cross.bmp
72.3925454545	n/a	18098.1364	show_face	scrambled_face	delayed_repeat	16	13	19	s036.bmp
73.2898181818	n/a	18322.4545	show_circle	n/a	n/a	16	n/a	0	circle.bmp
73.46436363640001	n/a	18366.0909	right_press	n/a	n/a	16	n/a	4096	n/a
74.9898181818	n/a	18747.4545	show_cross	n/a	n/a	17	n/a	1	cross.bmp
75.6325454545	n/a	18908.1364	show_face	famous_face	first_show	17	n/a	5	f039.bmp
76.368	n/a	19092.0	right_press	n/a	n/a	17	n/a	4096	n/a
76.63436363640001	n/a	19158.5909	show_circle	n/a	n/a	17	n/a	0	circle.bmp
78.3343636364	n/a	19583.5909	show_cross	n/a	n/a	18	n/a	1	cross.bmp
78.9570909091	n/a	19739.2727	show_face	famous_face	first_show	18	n/a	5	f020.bmp
79.6643636364	n/a	19916.0909	right_press	n/a	n/a	18	n/a	4096	n/a
79.8807272727	n/a	19970.1818	show_circle	n/a	n/a	18	n/a	0	circle.bmp
81.5807272727	n/a	20395.1818	show_cross	n/a	n/a	19	n/a	1	cross.bmp
82.1643636364	n/a	20541.0909	show_face	famous_face	first_show	19	n/a	5	f101.bmp
82.7389090909	n/a	20684.7273	right_press	n/a	n/a	19	n/a	4096	n/a
83.07527272729999	n/a	20768.8182	show_circle	n/a	n/a	19	n/a	0	circle.bmp
84.77527272729999	n/a	21193.8182	show_cross	n/a	n/a	20	n/a	1	cross.bmp
85.3725454545	n/a	21343.1364	show_face	scrambled_face	first_show	20	n/a	17	s058.bmp
86.0489090909	n/a	21512.2273	left_press	n/a	n/a	20	n/a	256	n/a
86.2352727273	n/a	21558.8182	show_circle	n/a	n/a	20	n/a	0	circle.bmp
87.93527272729999	n/a	21983.8182	show_cross	n/a	n/a	21	n/a	1	cross.bmp
88.4625454545	n/a	22115.6364	show_face	scrambled_face	immediate_repeat	21	1	18	s058.bmp
89.01254545450001	n/a	22253.1364	left_press	n/a	n/a	21	n/a	256	n/a
89.478	n/a	22369.5	show_circle	n/a	n/a	21	n/a	0	circle.bmp
91.178	n/a	22794.5	show_cross	n/a	n/a	22	n/a	1	cross.bmp
91.8370909091	n/a	22959.2727	show_face	unfamiliar_face	first_show	22	n/a	13	u061.bmp
92.4243636364	n/a	23106.0909	right_press	n/a	n/a	22	n/a	4096	n/a
92.7425454545	n/a	23185.6364	show_circle	n/a	n/a	22	n/a	0	circle.bmp
94.4425454545	n/a	23610.6364	show_cross	n/a	n/a	23	n/a	1	cross.bmp
94.9270909091	n/a	23731.7727	show_face	unfamiliar_face	immediate_repeat	23	1	14	u061.bmp
95.5016363636	n/a	23875.4091	right_press	n/a	n/a	23	n/a	4096	n/a
95.8570909091	n/a	23964.2727	show_circle	n/a	n/a	23	n/a	0	circle.bmp
97.5570909091	n/a	24389.2727	show_cross	n/a	n/a	24	n/a	1	cross.bmp
98.118	n/a	24529.5	show_face	famous_face	first_show	24	n/a	5	f105.bmp
98.668	n/a	24667.0	right_press	n/a	n/a	24	n/a	4096	n/a
99.0398181818	n/a	24759.9545	show_circle	n/a	n/a	24	n/a	0	circle.bmp
100.7398181818	n/a	25184.9545	show_cross	n/a	n/a	25	n/a	1	cross.bmp
101.3589090909	n/a	25339.7273	show_face	famous_face	delayed_repeat	25	8	7	f039.bmp
102.0052727273	n/a	25501.3182	right_press	n/a	n/a	25	n/a	4096	n/a
102.2907272727	n/a	25572.6818	show_circle	n/a	n/a	25	n/a	0	circle.bmp
103.9907272727	n/a	25997.6818	show_cross	n/a	n/a	26	n/a	1	cross.bmp
104.4661818182	n/a	26116.5455	show_face	famous_face	first_show	26	n/a	5	f138.bmp
105.178	n/a	26294.5	right_press	n/a	n/a	26	n/a	4096	n/a
105.2889090909	n/a	26322.2273	show_circle	n/a	n/a	26	n/a	0	circle.bmp
106.9889090909	n/a	26747.2273	show_cross	n/a	n/a	27	n/a	1	cross.bmp
107.5070909091	n/a	26876.7727	show_face	famous_face	delayed_repeat	27	9	7	f020.bmp
108.3252727273	n/a	27081.3182	right_press	n/a	n/a	27	n/a	4096	n/a
108.4352727273	n/a	27108.8182	show_circle	n/a	n/a	27	n/a	0	circle.bmp
110.1352727273	n/a	27533.8182	show_cross	n/a	n/a	28	n/a	1	cross.bmp
110.7970909091	n/a	27699.2727	show_face	famous_face	first_show	28	n/a	5	f064.bmp
111.4734545455	n/a	27868.3636	right_press	n/a	n/a	28	n/a	4096	n/a
111.6761818182	n/a	27919.0455	show_circle	n/a	n/a	28	n/a	0	circle.bmp
113.3761818182	n/a	28344.0455	show_cross	n/a	n/a	29	n/a	1	cross.bmp
113.8543636364	n/a	28463.5909	show_face	famous_face	immediate_repeat	29	1	6	f064.bmp
114.4052727273	n/a	28601.3182	right_press	n/a	n/a	29	n/a	4096	n/a
114.6734545455	n/a	28668.3636	show_circle	n/a	n/a	29	n/a	0	circle.bmp
116.3734545455	n/a	29093.3636	show_cross	n/a	n/a	30	n/a	1	cross.bmp
116.9289090909	n/a	29232.2273	show_face	famous_face	delayed_repeat	30	11	7	f101.bmp
117.5816363636	n/a	29395.4091	right_press	n/a	n/a	30	n/a	4096	n/a
117.8807272727	n/a	29470.1818	show_circle	n/a	n/a	30	n/a	0	circle.bmp
119.5807272727	n/a	29895.1818	show_cross	n/a	n/a	31	n/a	1	cross.bmp
120.1025454545	n/a	30025.6364	show_face	unfamiliar_face	first_show	31	n/a	13	u127.bmp
120.6807272727	n/a	30170.1818	left_press	n/a	n/a	31	n/a	256	n/a
120.9898181818	n/a	30247.4545	show_circle	n/a	n/a	31	n/a	0	circle.bmp
122.6898181818	n/a	30672.4545	show_cross	n/a	n/a	32	n/a	1	cross.bmp
123.2425454545	n/a	30810.6364	show_face	scrambled_face	first_show	32	n/a	17	s103.bmp
124.128	n/a	31032.0	show_circle	n/a	n/a	32	n/a	0	circle.bmp
124.2616363636	n/a	31065.4091	left_press	n/a	n/a	32	n/a	256	n/a
125.828	n/a	31457.0	show_cross	n/a	n/a	33	n/a	1	cross.bmp
126.3661818182	n/a	31591.5455	show_face	unfamiliar_face	first_show	33	n/a	13	u143.bmp
126.9743636364	n/a	31743.5909	left_press	n/a	n/a	33	n/a	256	n/a
127.2743636364	n/a	31818.5909	show_circle	n/a	n/a	33	n/a	0	circle.bmp
128.9743636364	n/a	32243.5909	show_cross	n/a	n/a	34	n/a	1	cross.bmp
129.5407272727	n/a	32385.1818	show_face	famous_face	delayed_repeat	34	10	7	f105.bmp
130.1416363636	n/a	32535.4091	right_press	n/a	n/a	34	n/a	4096	n/a
130.4925454545	n/a	32623.1364	show_circle	n/a	n/a	34	n/a	0	circle.bmp
132.19254545450002	n/a	33048.1364	show_cross	n/a	n/a	35	n/a	1	cross.bmp
132.7643636364	n/a	33191.0909	show_face	famous_face	first_show	35	n/a	5	f119.bmp
133.3534545455	n/a	33338.3636	left_press	n/a	n/a	35	n/a	256	n/a
133.608	n/a	33402.0	show_circle	n/a	n/a	35	n/a	0	circle.bmp
135.308	n/a	33827.0	show_cross	n/a	n/a	36	n/a	1	cross.bmp
135.9052727273	n/a	33976.3182	show_face	famous_face	immediate_repeat	36	1	6	f119.bmp
136.4534545455	n/a	34113.3636	left_press	n/a	n/a	36	n/a	256	n/a
136.92163636360002	n/a	34230.4091	show_circle	n/a	n/a	36	n/a	0	circle.bmp
138.6216363636	n/a	34655.4091	show_cross	n/a	n/a	37	n/a	1	cross.bmp
139.2461818182	n/a	34811.5455	show_face	famous_face	delayed_repeat	37	11	7	f138.bmp
139.83072727270002	n/a	34957.6818	right_press	n/a	n/a	37	n/a	4096	n/a
140.20981818180002	n/a	35052.4545	show_circle	n/a	n/a	37	n/a	0	circle.bmp
141.9098181818	n/a	35477.4545	show_cross	n/a	n/a	38	n/a	1	cross.bmp
142.55436363639998	n/a	35638.5909	show_face	unfamiliar_face	first_show	38	n/a	13	u074.bmp
143.0743636364	n/a	35768.5909	left_press	n/a	n/a	38	n/a	256	n/a
143.448	n/a	35862.0	show_circle	n/a	n/a	38	n/a	0	circle.bmp
145.148	n/a	36287.0	show_cross	n/a	n/a	39	n/a	1	cross.bmp
145.74436363639998	n/a	36436.0909	show_face	unfamiliar_face	immediate_repeat	39	1	14	u074.bmp
146.23163636360002	n/a	36557.9091	left_press	n/a	n/a	39	n/a	256	n/a
146.7252727273	n/a	36681.3182	show_circle	n/a	n/a	39	n/a	0	circle.bmp
148.42527272729998	n/a	37106.3182	show_cross	n/a	n/a	40	n/a	1	cross.bmp
149.0689090909	n/a	37267.2273	show_face	unfamiliar_face	first_show	40	n/a	13	u134.bmp
149.7352727273	n/a	37433.8182	left_press	n/a	n/a	40	n/a	256	n/a
149.9625454545	n/a	37490.6364	show_circle	n/a	n/a	40	n/a	0	circle.bmp
151.66254545450002	n/a	37915.6364	show_cross	n/a	n/a	41	n/a	1	cross.bmp
152.1261818182	n/a	38031.5455	show_face	unfamiliar_face	delayed_repeat	41	10	15	u127.bmp
152.6370909091	n/a	38159.2727	right_press	n/a	n/a	41	n/a	4096	n/a
153.0498181818	n/a	38262.4545	show_circle	n/a	n/a	41	n/a	0	circle.bmp
154.7498181818	n/a	38687.4545	show_cross	n/a	n/a	42	n/a	1	cross.bmp
155.3834545455	n/a	38845.8636	show_face	scrambled_face	first_show	42	n/a	17	s150.bmp
156.3143636364	n/a	39078.5909	show_circle	n/a	n/a	42	n/a	0	circle.bmp
156.5061818182	n/a	39126.5455	right_press	n/a	n/a	42	n/a	4096	n/a
158.0143636364	n/a	39503.5909	show_cross	n/a	n/a	43	n/a	1	cross.bmp
158.5752727273	n/a	39643.8182	show_face	scrambled_face	delayed_repeat	43	11	19	s103.bmp
159.4952727273	n/a	39873.8182	right_press	n/a	n/a	43	n/a	4096	n/a
159.4961818182	n/a	39874.0455	show_circle	n/a	n/a	43	n/a	0	circle.bmp
161.1961818182	n/a	40299.0455	show_cross	n/a	n/a	44	n/a	1	cross.bmp
161.8152727273	n/a	40453.8182	show_face	unfamiliar_face	first_show	44	n/a	13	u077.bmp
162.388	n/a	40597.0	left_press	n/a	n/a	44	n/a	256	n/a
162.6416363636	n/a	40660.4091	show_circle	n/a	n/a	44	n/a	0	circle.bmp
164.3416363636	n/a	41085.4091	show_cross	n/a	n/a	45	n/a	1	cross.bmp
164.8552727273	n/a	41213.8182	show_face	unfamiliar_face	immediate_repeat	45	1	14	u077.bmp
165.4570909091	n/a	41364.2727	left_press	n/a	n/a	45	n/a	256	n/a
165.8652727273	n/a	41466.3182	show_circle	n/a	n/a	45	n/a	0	circle.bmp
167.5652727273	n/a	41891.3182	show_cross	n/a	n/a	46	n/a	1	cross.bmp
168.1298181818	n/a	42032.4545	show_face	unfamiliar_face	delayed_repeat	46	13	15	u143.bmp
168.7543636364	n/a	42188.5909	left_press	n/a	n/a	46	n/a	256	n/a
168.9934545455	n/a	42248.3636	show_circle	n/a	n/a	46	n/a	0	circle.bmp
170.6934545455	n/a	42673.3636	show_cross	n/a	n/a	47	n/a	1	cross.bmp
171.3370909091	n/a	42834.2727	show_face	scrambled_face	first_show	47	n/a	17	s026.bmp
172.1070909091	n/a	43026.7727	right_press	n/a	n/a	47	n/a	4096	n/a
172.3189090909	n/a	43079.7273	show_circle	n/a	n/a	47	n/a	0	circle.bmp
174.0189090909	n/a	43504.7273	show_cross	n/a	n/a	48	n/a	1	cross.bmp
174.528	n/a	43632.0	show_face	scrambled_face	immediate_repeat	48	1	18	s026.bmp
175.1616363636	n/a	43790.4091	right_press	n/a	n/a	48	n/a	4096	n/a
175.3970909091	n/a	43849.2727	show_circle	n/a	n/a	48	n/a	0	circle.bmp
177.0970909091	n/a	44274.2727	show_cross	n/a	n/a	49	n/a	1	cross.bmp
177.6016363636	n/a	44400.4091	show_face	famous_face	first_show	49	n/a	5	f036.bmp
178.2043636364	n/a	44551.0909	left_press	n/a	n/a	49	n/a	256	n/a
178.54163636360002	n/a	44635.4091	show_circle	n/a	n/a	49	n/a	0	circle.bmp
180.2416363636	n/a	45060.4091	show_cross	n/a	n/a	50	n/a	1	cross.bmp
180.7089090909	n/a	45177.2273	show_face	famous_face	immediate_repeat	50	1	6	f036.bmp
181.2907272727	n/a	45322.6818	left_press	n/a	n/a	50	n/a	256	n/a
181.7089090909	n/a	45427.2273	show_circle	n/a	n/a	50	n/a	0	circle.bmp
